Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2011,AC0,ODCA,"Auditor, Office of the District of Columbia",Number of Advisory Neighborhood Commissions that receive oversight and miniserial duties from the Office of the DC Auditor each quarter.,Raw Number,Output,Neutral,Quarterly,37,37,37,37,37,148,Not Rated B,Baseline Measure,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1072
2011,AC0,ODCA,"Auditor, Office of the District of Columbia","Number of financial performance, and rcommendation compliance audit reports issued.",Raw Number,Output,Up is Better,Quarterly,30,9,3,4,9,25,83.33%,Partially Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1073
2011,AC0,ODCA,"Auditor, Office of the District of Columbia","Percent of financial, performance, mandatory and compliance audits completed within required timeframe.",Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1074
2011,JR0,ODR,"Disability Rights, Office of","# of DC employees, contractors and grantees receiving ADA Training",Raw Number,Outcome,Up is Better,Annual,600,,,,676,676, > 100%,Fully Achieved,DISABILITY RIGHTS,1075
2011,JR0,ODR,"Disability Rights, Office of",# of DC-owned and leased buildings modified for accessibility,Raw Number,Outcome,Up is Better,Annual,50,,,,71,71, > 100%,Fully Achieved,DISABILITY RIGHTS,1076
2011,JR0,ODR,"Disability Rights, Office of",# of District Facilities assessed for accommodation needs,Raw Number,Outcome,Up is Better,Annual,60,,,,357,357, > 100%,Fully Achieved,DISABILITY RIGHTS,1077
2011,JR0,ODR,"Disability Rights, Office of",# of Section 508 compliance plans submitted to improve web accessibility,Raw Number,Outcome,Up is Better,Annual,14,,,,,0,No Data,Not Rated Insufficient Data,DISABILITY RIGHTS,1078
2011,JR0,ODR,"Disability Rights, Office of",# of Sign Language requests completed,Raw Number,Outcome,Up is Better,Annual,400,,,,402,402, > 100%,Fully Achieved,DISABILITY RIGHTS,1079
2011,JR0,ODR,"Disability Rights, Office of",# of agencies trained on Section 508 and content management.,Raw Number,Outcome,Up is Better,Annual,18,,,,,0,No Data,Not Rated Insufficient Data,DISABILITY RIGHTS,1080
2011,JR0,ODR,"Disability Rights, Office of",# of agency ADA Compliance Plans completed and being implemented,Raw Number,Outcome,Up is Better,Annual,60,,,,140,140, > 100%,Fully Achieved,DISABILITY RIGHTS,1081
2011,JR0,ODR,"Disability Rights, Office of",# of people moved out of institutions into community-based settings,Raw Number,Outcome,Up is Better,Annual,90,,,,840,840, > 100%,Fully Achieved,DISABILITY RIGHTS,1082
2011,JR0,ODR,"Disability Rights, Office of",# of reasonable accommodations provided to District Employees,Raw Number,Outcome,Up is Better,Annual,40,,,,35,35,87.50%,Partially Achieved,DISABILITY RIGHTS,1083
2011,JR0,ODR,"Disability Rights, Office of",# of technical assistance calls/complaintsresource requests handled within 30 days,Raw Number,Outcome,Up is Better,Annual,450,,,,470,470, > 100%,Fully Achieved,DISABILITY RIGHTS,1084
2011,JR0,ODR,"Disability Rights, Office of",% of Sign Language Interpretation requests filled within 5 business days from the date of request. ,Percentage,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,DISABILITY RIGHTS,1085
2011,JR0,ODR,"Disability Rights, Office of",% of video and audio files posted to new content management system with captioning or written script.,Percentage,Outcome,Up is Better,Annual,80,,,,,0,No Data,Not Rated Insufficient Data,DISABILITY RIGHTS,1086
2011,CH0,OEA,"Employee Appeals, Office of",Number of Initial Decisions Issued,Raw Number,Output,Up is Better,Annual,180,,,,188,188, > 100%,Fully Achieved,ADJUDICATION,1087
2011,CH0,OEA,"Employee Appeals, Office of",Number of Opinions and Orders Issued,Raw Number,Output,Up is Better,Annual,35,,,,50,50, > 100%,Fully Achieved,ADJUDICATION,1088
2011,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Appeal Filed,Raw Number,Output,Neutral,Annual,0,,,,245,245,Not Rated W,Workload Measure,ADJUDICATION,1089
2011,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Review Filed,Raw Number,Output,Neutral,Annual,0,,,,18,18,Not Rated W,Workload Measure,ADJUDICATION,1090
2011,CH0,OEA,"Employee Appeals, Office of",Number of Superior Court Case Filings,Raw Number,Output,Neutral,Annual,0,,,,20,20,Not Rated W,Workload Measure,ADJUDICATION,1091
2011,CH0,OEA,"Employee Appeals, Office of",Percent of Cases Reversing Agency Decisions,Percentage,Outcome,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,ADJUDICATION,1092
2011,CH0,OEA,"Employee Appeals, Office of",Percentage of OEA decisions upheld by D.C. Superior Court or D.C. Court of Appeals,Percentage,Outcome,Up is Better,Annual,99,,,,,0,No Data,Not Rated Insufficient Data,ADJUDICATION,1093
2011,CH0,OEA,"Employee Appeals, Office of",Time Required to Complete Adjudications,Raw Number,Output,Down is Better,Annual,9.5,,,,9,9, > 100%,Fully Achieved,ADJUDICATION,1094
2011,CH0,OEA,"Employee Appeals, Office of",Time Required to Resolve Petitions for Review,Raw Number,Output,Down is Better,Annual,17,,,,13,13, > 100%,Fully Achieved,ADJUDICATION,1095
2011,HM0,OHR,"Human Rights, Office of",Number of DC government and private employers and workers trained on diversity and EEO policies.,Raw Number,Output,Up is Better,Quarterly,3500,540,505,891,1856,3792, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1096
2011,HM0,OHR,"Human Rights, Office of",Percent of District agencies trained by OHR on EEO laws and policies,Percentage,Output,Up is Better,Quarterly,100,3.03,45.45,81.82,100,57.58,57.58%,Not Achieved,EQUAL JUSTICE PROGRAM,1097
2011,HM0,OHR,"Human Rights, Office of","Percent of District agencies trained on the requirements of the Language Access Act, submit a Language Access Plan, and report on language access progress ",Percentage,Output,Up is Better,Quarterly,100,90.91,90.91,78.79,96.97,89.39,89.39%,Partially Achieved,EQUAL JUSTICE PROGRAM,1098
2011,HM0,OHR,"Human Rights, Office of",Percent of District �covered� agencies launching Language Access E-Learning Programs,Percentage,Output,Up is Better,Quarterly,70,90.91,90.91,30.3,33.33,61.36,87.66%,Partially Achieved,EQUAL JUSTICE PROGRAM,1099
2011,HM0,OHR,"Human Rights, Office of",Percent of OHR complainants satisfied with the agency�s intake process,Percentage,Quality,Up is Better,Quarterly,90,100,93.55,87.5,100,93.58, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1100
2011,HM0,OHR,"Human Rights, Office of",Percent of case reviews with �very good� or higher score,Percentage,Outcome,Up is Better,Quarterly,92,,,,85.86,85.86,93.32%,Partially Achieved,EQUAL JUSTICE PROGRAM,1101
2011,HM0,OHR,"Human Rights, Office of",Percent of cases without a backlog at the end of the fiscal year,Percentage,Outcome,Down is Better,Annual,100,,,,100,100,100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1102
2011,HM0,OHR,"Human Rights, Office of",Percent of mediations that lead to settlement agreements,Percentage,Output,Up is Better,Quarterly,35,39.44,27.78,30.12,55.68,38.25, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1103
2011,HM0,OHR,"Human Rights, Office of",Percent of newly filed cases processed within 5 business days,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,EQUAL JUSTICE PROGRAM,1104
2011,HM0,OHR,"Human Rights, Office of",Percent of �covered� agencies under the LAA that receive an overall rating of good (at least 3 out of 5) or more during foreign language testing,Percentage,Outcome,Up is Better,Quarterly,70,,,,75,75, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1105
2011,HM0,OHR,"Human Rights, Office of",Percent reduction in the total inventory of cases adjudicated at the Commission,Percentage,Outcome,Down is Better,Quarterly,50,6.78,6.78,,128.81,35.59, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1106
2011,AD0,OIG,"Inspector General, Office of the",% of complaints evaluated within ten days of receipt of investigations,Raw Number,Output,Up is Better,Annual,85,,,,96,96, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,1107
2011,AD0,OIG,"Inspector General, Office of the",Final inspection/evaluation reports issued,Raw Number,Outcome,Up is Better,Annual,10,,,,11,11, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1108
2011,AD0,OIG,"Inspector General, Office of the",Number of criminal/ civil resolutions obtained in MFCU cases,Raw Number,Output,Up is Better,Annual,20,,,,27,27, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,1109
2011,AD0,OIG,"Inspector General, Office of the",number of final audit report issued (financial/performance).,Raw Number,Output,Up is Better,Annual,28,,,,28,28,100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1110
2011,BZ0,OLA,"Latino Affairs, Office on",Number of Language Access Act covered agencies receiving technical assistance. ,Raw Number,Output,Up is Better,Quarterly,23,14,15,21,28,78, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1111
2011,BZ0,OLA,"Latino Affairs, Office on","Number of Latinos reached at events in Wards 5,6,7, and 8.  ",Raw Number,Output,Up is Better,Quarterly,400,200,67,153,420,840, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1112
2011,BZ0,OLA,"Latino Affairs, Office on",Number served by organizations receiving funding from ,Raw Number,Output,Up is Better,Quarterly,45000,12842,12844,12683,12510,50879, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1113
2011,BZ0,OLA,"Latino Affairs, Office on",Percent of clients at non-profits funded by OLA that report satisfactory experiences with programs and personnel.,Percentage,Output,Up is Better,Quarterly,75,80,75,189,350.74,172.48, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1114
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Contacts Made (in person or over the phone) with location filmmaking decision-makers to promote the District as a production venue,Raw Number,Output,Up is Better,Annual,60,,,,120,120, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1115
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Events/activities aimed at connecting District residents with job and training opportunities,Raw Number,Output,Up is Better,Annual,12,,,,6,6,50%,Not Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1116
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Film and Video Projects Produced in the District,Raw Number,Output,Up is Better,Annual,320,,,,283,283,88.44%,Partially Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1117
2011,TK0,OMPTD,"Motion Pictures and Television, Office of","Filmmakers that Rank the Overall Film Experience in the District as ""Satisfactory"" or ""Very Satisfactory""",Percentage,Quality,Up is Better,Annual,90,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF MOTION PICTURE & TV DEVELOP,1118
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Industry Events or Activities Attended and/or Participated in to Market the District ,Raw Number,Output,Up is Better,Quarterly,5,3,2,4,6,15, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1119
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Motion Picture and Television and Industry Spending in the District,Dollar Amount,Output,Up is Better,Annual,20,,,,19903978.24,19903978.24, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1120
2011,TK0,OMPTD,"Motion Pictures and Television, Office of",Temporary Job and Training Oppurtunities in the Motion Picture and Television Industry,Raw Number,Output,Up is Better,Annual,2200,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF MOTION PICTURE & TV DEVELOP,1121
2011,BD0,OP,"Planning, Office of",$ of historic homeowner grants issued,Dollar Amount,Output,Up is Better,Annual,250000,,,,229746,229746,91.90%,Partially Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1122
2011,BD0,OP,"Planning, Office of",% change in number of green jobs in District,Percentage,Efficiency,Up is Better,Annual,1,,,,,0,No Data,Not Rated Insufficient Data,CITYWIDE PLANNING                                 ,1123
2011,BD0,OP,"Planning, Office of",% change in transit ridership,Percentage,Outcome,Up is Better,Annual,2.5,,,,0.82,0.82,32.80%,Not Achieved,CITYWIDE PLANNING                                 ,1124
2011,BD0,OP,"Planning, Office of",% change to citizens� access to fresh and healthy food relative to the baseline,Percentage,Outcome,Up is Better,Annual,5,,,,0.8,0.8,16%,Not Achieved,CITYWIDE PLANNING                                 ,1125
2011,BD0,OP,"Planning, Office of",% of DC government project applications responded to within 5 business days,Percentage,Efficiency,Up is Better,Quarterly,90,97.14,91.94,82.5,100,90.48, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1126
2011,BD0,OP,"Planning, Office of",% of Dev. Rev. reports that meet the expectations of boards/commissions,Percentage,Outcome,Up is Better,Quarterly,90,92.75,95.38,95.65,93.02,94.31, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1127
2011,BD0,OP,"Planning, Office of",% of OP small area plans approved by the Council,Percentage,Outcome,Up is Better,Quarterly,90,100,,,,100, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1128
2011,BD0,OP,"Planning, Office of",% of OP-responsible Comp Plan implementation items from the current plan and future amendments that are newly achieved during the fiscal year,Percentage,Efficiency,Up is Better,Quarterly,25,0,,,,36.81, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1129
2011,BD0,OP,"Planning, Office of",% of customers who have the data and analysis needed to fulfill their role in planning the city & influencing quality neighborhood outcomes,Percentage,Outcome,Up is Better,Quarterly,90,92.38,94.24,96.19,95.7,95.11, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1130
2011,BD0,OP,"Planning, Office of",% of historic landmark designations without owner objection,Percentage,Outcome,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1131
2011,BD0,OP,"Planning, Office of",% of permit applications reviewed over the counter,Percentage,Efficiency,Up is Better,Quarterly,90,88.79,96.04,95.19,95,93.77, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1132
2011,BD0,OP,"Planning, Office of",% of plans completed in 18 months or less,Percentage,Efficiency,Up is Better,Quarterly,65,100,,,,100, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1133
2011,BD0,OP,"Planning, Office of",% of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,AGENCY MANAGEMENT,1134
2011,BD0,OP,"Planning, Office of",% of subgrantees budget spent on programmatic costs,Percentage,Efficiency,Up is Better,Annual,65,,,,77.35,77.35, > 100%,Fully Achieved,AGENCY MANAGEMENT,1135
2011,BD0,OP,"Planning, Office of",Average cases reviewed per historic preservation staff,Ratio,Output,Up is Better,Quarterly,500,155.43,,,,634.86, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1136
2011,BD0,OP,"Planning, Office of",Average cases reviewed per zoning review staff,Ratio,Output,Up is Better,Quarterly,20,7.6,,,,37.3, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1137
2011,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Gross Sales and Use Tax.",Percentage,Outcome,Up is Better,Annual,1,,,,2.87,2.87, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1138
2011,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Retail Trade Employment.",Percentage Change Over Time,Outcome,Up is Better,Annual,1,,,,,-3.34,-334.29%,Not Achieved,CITYWIDE PLANNING                                 ,1139
2011,BD0,OP,"Planning, Office of",Cost of consultant services per plan completed,Dollar Amount,Efficiency,Down is Better,Annual,250000,,,,198373,198373, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1140
2011,BD0,OP,"Planning, Office of","Develop facility plans, identify public-private partnerships or co-location opportunities, and conduct demographic analyses for targeted agencies",Raw Number,Output,Up is Better,Annual,3,,,,3,3,100%,Fully Achieved,CITYWIDE PLANNING                                 ,1141
2011,BD0,OP,"Planning, Office of",Median number of hours needed to successfully complete a mapping request,Raw Number,Efficiency,Down is Better,Annual,2,,,,1,1, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1142
2011,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in District population,Percentage,Outcome,Up is Better,Annual,0.5,,,,3.06,3.06, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1143
2011,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median household income,Percentage,Outcome,Up is Better,Annual,3,,,,2.72,2.72,90.68%,Partially Achieved,CITYWIDE PLANNING                                 ,1144
2011,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median single family home sales price,Percentage,Outcome,Up is Better,Annual,2.2,,,,3.2,3.2, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1145
2011,BD0,OP,"Planning, Office of",Use Walkscore to compare DC�s walkability to other US cities,Raw Number,Outcome,Up is Better,Annual,1,,,,1,1,100%,Fully Achieved,CITYWIDE PLANNING                                 ,1146
2011,DJ0,OPC,"Peoples Counsel, Office of",Number of consumer education and outreach meetings/encounters attended,Raw Number,Output,Up is Better,Quarterly,150,46,22,47,20,135,90%,Partially Achieved,,1147
2011,DJ0,OPC,"Peoples Counsel, Office of",Percentage of closed consumer complaints closed within 30 days,Percentage,Efficiency,Up is Better,Annual,85,,,,79.94,79.94,94.05%,Partially Achieved,OFFICE OF PEOPLES COUNSEL                         ,1148
2011,DJ0,OPC,"Peoples Counsel, Office of",Percentage of closed consumer complaints closed within 60 days,Percentage,Efficiency,Up is Better,Annual,90,,,,98.98,98.98, > 100%,Fully Achieved,OFFICE OF PEOPLES COUNSEL                         ,1149
2011,DJ0,OPC,"Peoples Counsel, Office of",Percentage of consumer complaints closed,Percentage,Outcome,Up is Better,Annual,90,,,,100,100, > 100%,Fully Achieved,OFFICE OF PEOPLES COUNSEL                         ,1150
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Average days to complete new work orders,Raw Number,Efficiency,Down is Better,Quarterly,20,0,0,0,25,25,80%,Partially Achieved,REPAIRS AND MAINTENANCE/NPS,1151
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Contract dollars spent with Certified Business Enterprises (CBE) (50% participation goal),Percentage,Output,Up is Better,Quarterly,50,86.68,45.94,55.77,33.38,49.63,99.27%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1152
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Gross revenue (in millions),Dollar Amount,Output,Up is Better,Quarterly,3500000,909853,726754,1027412.51,698371.25,3362390.76,96.07%,Fully Achieved,REALTY OFFICE                                     ,1153
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of School Improvement Teams (SIT) established including new projects,Raw Number,Output,Up is Better,Quarterly,12,6,6,0,3,15, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1154
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of employees who completed 2011 goals and objectives,Raw Number,Output,Up is Better,Quarterly,248,249,0,0,0,249, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1155
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of employees who participated in mid-year review (based on set goals),Raw Number,Output,Up is Better,Quarterly,248,0,0,212,0,212,85.48%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1156
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of employees whose managers completed evaluation review (year end),Raw Number,Output,Up is Better,Annual,248,,,,204,204,82.26%,Partially Achieved,AGENCY MANAGEMENT PROGRAM,1157
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of modernization projects underway on time and within the project deadlines,Raw Number,Output,Up is Better,Quarterly,12,0,0,0,17,17, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1158
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of modernization projects underway within the budget ,Raw Number,Output,Up is Better,Quarterly,12,0,0,0,17,17, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1159
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of open work orders ,Raw Number,Output,Down is Better,Quarterly,5000,0,0,0,4764,4764, > 100%,Fully Achieved,REPAIRS AND MAINTENANCE/NPS,1160
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of square feet modernized ,Raw Number,Output,Up is Better,Annual,1077950,,,,1077950,1077950,100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1161
2011,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of work orders cleared ,Raw Number,Output,Up is Better,Quarterly,17000,6457,5683,6252,8675,27067, > 100%,Fully Achieved,REPAIRS AND MAINTENANCE/NPS,1162
2011,RK0,ORM,"Risk Management, Office of",Average cost per injury,Dollar Amount,Efficiency,Down is Better,Quarterly,10741,0,0,0,10490.88,10490.88, > 100%,Fully Achieved,RISK FINANCING DIVISION,1163
2011,RK0,ORM,"Risk Management, Office of",Average number of days (FY11 Claims),Raw Number,Outcome,Down is Better,Quarterly,175,0,0,0,0,0,No Data,Not Rated Insufficient Data,RISK FINANCING DIVISION,1164
2011,RK0,ORM,"Risk Management, Office of",Number of environmental and safety inspections/reinspections at District Government buildings,Raw Number,Output,Up is Better,Quarterly,615,204,110,89,216,619, > 100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1165
2011,RK0,ORM,"Risk Management, Office of",Percentage of District Government vendors in compliance with ORM minium insurance requirements,Percentage Change Over Time,Outcome,Up is Better,Quarterly,100,,,,,0,No Data,Not Rated Insufficient Data,RISK INDENTIFICATION & ANALYSIS,1166
2011,RK0,ORM,"Risk Management, Office of",Percentage of agencies participating in the return to work and/or District-wide Intranet alternative work job despository,Percentage,Outcome,Up is Better,Quarterly,100,,,,210.53,210.53, > 100%,Fully Achieved,RISK FINANCING DIVISION,1167
2011,RK0,ORM,"Risk Management, Office of","Reduce the number of ""How Am I Driving?"" 311 complaint calls (percent decrease and number of complaints)",Percentage,Outcome,Down is Better,Quarterly,15,7.89,3.08,1.9,0,2.93, > 100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1168
2011,RK0,ORM,"Risk Management, Office of",Tort claims received to closed ratio,Percentage,Outcome,Up is Better,Quarterly,70,2950,1700,16100,9900,7662.5, > 100%,Fully Achieved,RISK CONTROL DIVISION,1169
2011,RK0,ORM,"Risk Management, Office of",Total cost of Public Sector Workers Compensation Program (these amounts include settlements and adverse awards against PSWCP),Dollar Amount,Efficiency,Down is Better,Quarterly,21500000,5553775.62,5618419,5043417.6,5930644.33,22146256.55,97.08%,Partially Achieved,RISK CONTROL DIVISION,1170
2011,BA0,OS,"Secretary, Office of the",Ambassador welcome letters sent within three months of start of new term,Percentage,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,,1171
2011,BA0,OS,"Secretary, Office of the","Current and historical documents and issuances digitized, indexed, and available via website.",Raw Number,Output,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,,1172
2011,BA0,OS,"Secretary, Office of the",Number of Customers Served,Raw Number,Output,Up is Better,Quarterly,14000,,,,,0,No Data,Not Rated Insufficient Data,NOTARY COMMISSION & AUTHENTICATIONS,1173
2011,BA0,OS,"Secretary, Office of the",Number of administrative issuances processed,Raw Number,Output,Up is Better,Annual,202,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF DOCUMENTS & ADMIN. ISSUANCE,1174
2011,BA0,OS,"Secretary, Office of the",Number of cermonial documents processed,Raw Number,Demand,Neutral,Quarterly,1117,,,,,0,Not Rated B,Baseline Measure,CEREMONIAL SERVICES,1175
2011,BA0,OS,"Secretary, Office of the",Number of documents authenticated,Raw Number,Output,Up is Better,Quarterly,55000,,,,,0,No Data,Not Rated Insufficient Data,NOTARY COMMISSION & AUTHENTICATIONS,1176
2011,BA0,OS,"Secretary, Office of the",Number of foreign courtesy request and dlegation visits,Raw Number,Demand,Up is Better,Semi-annual,300,,,,,0,No Data,Not Rated Insufficient Data,INTERNATION RELATIONS & PROTOCOL,1177
2011,BA0,OS,"Secretary, Office of the",Number of processed notary application,Raw Number,Output,Up is Better,Annual,2000,,,,,0,No Data,Not Rated Insufficient Data,NOTARY COMMISSION & AUTHENTICATIONS,1178
2011,BA0,OS,"Secretary, Office of the",Number of record request processed,Raw Number,Output,Up is Better,Quarterly,52000,,,,,0,No Data,Not Rated Insufficient Data,OFFICE OF PUBLIC RECORDS,1179
2011,BA0,OS,"Secretary, Office of the",Record requests fulfiled digitally,Percentage,Efficiency,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,,1180
2011,GD0,OSSE,"Superintendent of Education, Office of the State",# of adult learners served annually in OSSE-funded literacy programs completing a valid pre-test and 12+ hours of  instruction ,Raw Number,Output,Up is Better,Annual,4322,,,,3798,3798,87.88%,Partially Achieved,,1181
2011,GD0,OSSE,"Superintendent of Education, Office of the State",# of award letters provided to high school students during semi-annual school events ,Raw Number,Output,Up is Better,Annual,500,,,,657,657, > 100%,Fully Achieved,,1182
2011,GD0,OSSE,"Superintendent of Education, Office of the State",# of square feet financed by the Office of Public Charter School Financing and Support (OPCSFS),Raw Number,Outcome,Up is Better,Annual,100000,,,,340599,340599, > 100%,Fully Achieved,,1183
2011,GD0,OSSE,"Superintendent of Education, Office of the State",$ of facility debt and capital funds leveraged by OPCSFS,Dollar Amount,Outcome,Up is Better,Annual,29000000,,,,34900000,34900000, > 100%,Fully Achieved,,1184
2011,GD0,OSSE,"Superintendent of Education, Office of the State",%  of Student Hearing Office document/ information requests processed within 30 days,Percentage,Efficiency,Up is Better,Semi-annual,97,,,,100,100, > 100%,Fully Achieved,,1185
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of DCPS and DCPCS graduates who completed a DC OneApp by June 30th ,Percentage,Outcome,Up is Better,Annual,40,,,,100,100, > 100%,Fully Achieved,,1186
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of Education Licensure applications processed and presented to the Education Licensure Commission within 60 days of receipt  ,Percentage,Efficiency,Up is Better,Annual,85,,,,100,100, > 100%,Fully Achieved,,1187
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of IT helpdesk calls answered within service level agreement,Percentage,Efficiency,Up is Better,Annual,89,,,,100,100, > 100%,Fully Achieved,,1188
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of Pre-k programs that meet high-quality program requirements as defined by the 2007 Pre-k Enhancement and Expansion Amendment Act of 2008 Legislations,Percentage,Output,Up is Better,Annual,40,,,,100,100, > 100%,Fully Achieved,,1189
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of Pre-k teachers who meet the revised early childhood teacher qualifications ,Percentage,Outcome,Up is Better,Annual,60,,,,100,100, > 100%,Fully Achieved,EARLY CHILDHOOD EDUCATION                         ,1190
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of applicable grantees meeting the SES and choice requirements.,Percentage,Outcome,Up is Better,Annual,70,,,,100,100, > 100%,Fully Achieved,,1191
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of available facility grant funding committed during the given FY ,Percentage,Efficiency,Up is Better,Annual,90,,,,100,100, > 100%,Fully Achieved,,1192
2011,GD0,OSSE,"Superintendent of Education, Office of the State",% of complaints received by the Education Licensure Commission investigated and resolved within 90 days  ,Percentage,Efficiency,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,,1193
