Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2010,TO0,OCTO,"Chief Technology Officer, Office of the",% uptime for all OCTO-supported applications and infrastructure,Percentage,Efficiency,Up is Better,Quarterly,99.95,99.71,99.53,99.71,99.99,99.74,99.79%,Partially Achieved,,1030
2010,TO0,OCTO,"Chief Technology Officer, Office of the",% uptime for all OCTO-supported applications and infrastructure,Percentage,Efficiency,Up is Better,Quarterly,99.95,100,100,100,100,100, > 100%,Fully Achieved,DATA CENTER OPERATIONS AND MAINTENANCE,1031
2010,TO0,OCTO,"Chief Technology Officer, Office of the",Cost per unit for desktop support services,Dollar Amount,Outcome,Down is Better,Quarterly,500,300,0,0,0,300, > 100%,Fully Achieved,,1032
2010,TO0,OCTO,"Chief Technology Officer, Office of the",Landlines Added / Landlines Disconnected,Ratio,Outcome,Up is Better,Quarterly,0.8,0.28,0.93,0.58,0.54,0.45,56.02%,Not Achieved,TELECOMMUNICATIONS,1033
2010,TO0,OCTO,"Chief Technology Officer, Office of the",Wireless Devices Added / Wireless Devices Disconnected,Ratio,Outcome,Up is Better,Quarterly,0.8,1.48,1.22,2.11,4.26,1.86, > 100%,Fully Achieved,TELECOMMUNICATIONS,1034
2010,CT0,OCTT,"Cable Television, Office of",No. of District PEG channels provided by District cable providers,Raw Number,Outcome,Up is Better,Annual,18,,,,18,18,100%,Fully Achieved,,1035
2010,CT0,OCTT,"Cable Television, Office of",Number of District students educated in television production,Raw Number,Output,Up is Better,Quarterly,35,0,3,43,2,48, > 100%,Fully Achieved,,1036
2010,CT0,OCTT,"Cable Television, Office of","Number of PSAs, School Sketches, and Overview Features",Raw Number,Output,Up is Better,Annual,11,,,,28,28, > 100%,Fully Achieved,PROGRAMMING,1037
2010,CT0,OCTT,"Cable Television, Office of","Number of PSAs, overview features, and informational programs",Raw Number,Output,Up is Better,Annual,25,,,,80,80, > 100%,Fully Achieved,PROGRAMMING,1038
2010,CT0,OCTT,"Cable Television, Office of",Number of hours employees are trained in professional and personal development,Raw Number,Output,Up is Better,Annual,528,,,,703,703, > 100%,Fully Achieved,,1039
2010,CT0,OCTT,"Cable Television, Office of",Number of hours of new programming on DKN,Raw Number,Output,Up is Better,Quarterly,75,19,20,27,18,84, > 100%,Fully Achieved,PROGRAMMING,1040
2010,CT0,OCTT,"Cable Television, Office of",Number of hours of new programming on TV-13 and TV-16,Raw Number,Output,Up is Better,Quarterly,1200,302,507,403,135.63,1347.63, > 100%,Fully Achieved,PROGRAMMING,1041
2010,CT0,OCTT,"Cable Television, Office of",Percentage of customer calls answered by Comcast within 30 seconds,Percentage,Outcome,Up is Better,Quarterly,90,96.09,93.83,98.11,94.84,95.84, > 100%,Fully Achieved,,1042
2010,CT0,OCTT,"Cable Television, Office of",Percentage of customer calls answered by RCN within 30 seconds,Percentage,Outcome,Up is Better,Quarterly,90,88.65,94.58,93.52,97.19,93.49, > 100%,Fully Achieved,,1043
2010,CT0,OCTT,"Cable Television, Office of",Percentage of customer complaints regarding cable providers outside infrastructures responded to within 48 hours,Percentage,Output,Up is Better,Quarterly,90,96.3,92.11,90.24,91.23,92.02, > 100%,Fully Achieved,,1044
2010,CT0,OCTT,"Cable Television, Office of",Percentage of customer complaints responded to within 48 hours,Percentage,Outcome,Up is Better,Quarterly,90,95.38,96.13,95.63,97.13,96.05, > 100%,Fully Achieved,Franchise Regulation,1045
2010,CT0,OCTT,"Cable Television, Office of",Site Visits to Cable Franchisee Customer Service Centers,Raw Number,Output,Up is Better,Quarterly,4,1,1,0,4,6, > 100%,Fully Achieved,Franchise Regulation,1046
2010,AC0,ODCA,"Auditor, Office of the District of Columbia","Dollar value of potential savings or increased revenues, and question or unsupported costs identifed from audits.",Dollar Amount,Output,Up is Better,Quarterly,12000000,0,6902000,16099085,,23001085, > 100%,Fully Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1047
2010,AC0,ODCA,"Auditor, Office of the District of Columbia",Number of Advisory Neighborhood Commissions that receive oversight and miniserial duties from the Office of the DC Auditor each quarter.,Raw Number,Output,Neutral,Quarterly,37,37,37,37,37,148,Not Rated B,Baseline Measure,ANC AUDIT & FIN. OVERSIGHT,1048
2010,AC0,ODCA,"Auditor, Office of the District of Columbia","Number of financial performance, and rcommendation compliance audit reports issued.",Raw Number,Output,Up is Better,Quarterly,27,1,1,7,7,16,59.26%,Not Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1049
2010,AC0,ODCA,"Auditor, Office of the District of Columbia","Percent of financial, performance, mandatory and compliance audits completed within required timeframe.",Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1050
2010,JR0,ODR,"Disability Rights, Office of","# of DC employees, contractors and grantees receiving ADA Training",Raw Number,Outcome,Up is Better,Annual,500,,,,750,750, > 100%,Fully Achieved,,1051
2010,JR0,ODR,"Disability Rights, Office of",# of DC-owned and leased buildings modified for accessibility,Raw Number,Outcome,Up is Better,Annual,45,,,,78,78, > 100%,Fully Achieved,DISABILITY RIGHTS,1052
2010,JR0,ODR,"Disability Rights, Office of",# of District Facilities assessed for accommodation needs,Raw Number,Demand,Up is Better,Annual,50,,,,102,102, > 100%,Fully Achieved,,1053
2010,JR0,ODR,"Disability Rights, Office of",# of Sign Language requests completed,Raw Number,Outcome,Up is Better,Annual,375,,,,411,411, > 100%,Fully Achieved,DISABILITY RIGHTS,1054
2010,JR0,ODR,"Disability Rights, Office of",# of agencies trained on Section 508 and management content,Raw Number,Outcome,Up is Better,Annual,15,,,,22,22, > 100%,Fully Achieved,,1055
2010,JR0,ODR,"Disability Rights, Office of",# of agency ADA Compliance Plans completed and being implemented,Raw Number,Outcome,Up is Better,Annual,50,,,,50,50,100%,Fully Achieved,,1056
2010,JR0,ODR,"Disability Rights, Office of",# of people moved out of institutions into community-based settings,Raw Number,Outcome,Up is Better,Annual,75,,,,761,761, > 100%,Fully Achieved,,1057
2010,JR0,ODR,"Disability Rights, Office of",# of reasonable accommodations provided to District Employees,Raw Number,Outcome,Up is Better,Annual,30,,,,29,29,96.67%,Partially Achieved,,1058
2010,JR0,ODR,"Disability Rights, Office of",# of technical assistance calls/complaintsresource requests handled within 30 days,Raw Number,Outcome,Up is Better,Annual,500,,,,629,629, > 100%,Fully Achieved,DISABILITY RIGHTS,1059
2010,JR0,ODR,"Disability Rights, Office of",% of staff responsible for agency websites trained about accessible website components,Percentage,Outcome,Up is Better,Annual,80,,,,0,0,0%,Not Achieved,DISABILITY RIGHTS,1060
2010,JR0,ODR,"Disability Rights, Office of",% of text equivalents for non-text items on dc.gov website.,Raw Number,Outcome,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,DISABILITY RIGHTS,1061
2010,JR0,ODR,"Disability Rights, Office of","% of website videos, audios, documents, and forms accessible to people with vision and hearing disabilities",Percentage,Outcome,Up is Better,Annual,80,,,,,0,No Data,Not Rated Insufficient Data,,1062
2010,CH0,OEA,"Employee Appeals, Office of",Mean length of time required to complete adjudications,Raw Number,Output,Down is Better,Annual,11,,,,11,11,100%,Fully Achieved,OFFICE OF EMPLOYEE APPEALS,1063
2010,CH0,OEA,"Employee Appeals, Office of",Mean length of time required to conclude mediations,Raw Number,Output,Down is Better,Annual,6,,,,2.75,2.75, > 100%,Fully Achieved,OFFICE OF EMPLOYEE APPEALS,1064
2010,CH0,OEA,"Employee Appeals, Office of",Mean length of time required to resolve petitions for review,Raw Number,Output,Down is Better,Annual,17,,,,17,17,100%,Fully Achieved,OFFICE OF EMPLOYEE APPEALS,1065
2010,CH0,OEA,"Employee Appeals, Office of",Number of initial decisions issued,Raw Number,Output,Neutral,Annual,100,,,,152,152,Not Rated B,Baseline Measure,OFFICE OF EMPLOYEE APPEALS,1066
2010,CH0,OEA,"Employee Appeals, Office of",Number of mediations conducted,Raw Number,Output,Neutral,Annual,20,,,,20,20,Not Rated B,Baseline Measure,OFFICE OF EMPLOYEE APPEALS,1067
2010,CH0,OEA,"Employee Appeals, Office of",Number of opinion and orders (on petitions for review) issued.,Raw Number,Output,Neutral,Annual,35,,,,35,35,Not Rated B,Baseline Measure,OFFICE OF EMPLOYEE APPEALS,1068
2010,HM0,OHR,"Human Rights, Office of",Number of DC government and private employers and workers trained on diversity and EEO policies,Raw Number,Output,Up is Better,Quarterly,2000,980,2033,1476,1476,5965, > 100%,Fully Achieved,PUBLIC EDUCATION,1069
2010,HM0,OHR,"Human Rights, Office of",Number of Public Hearings at the Commission on Human Rights ,Raw Number,Output,Neutral,Annual,5,,,,7,7,Not Rated B,Baseline Measure,COMMISSION ON HUMAN RIGHTS,1070
2010,HM0,OHR,"Human Rights, Office of",Number of backlogged cases at the end of the year,Raw Number,Output,Down is Better,Annual,69,,,,1,1, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1071
2010,HM0,OHR,"Human Rights, Office of",Number of mediations/conciliations per week,Raw Number,Output,Neutral,Annual,10,,,,10,10,Not Rated B,Baseline Measure,,1072
2010,HM0,OHR,"Human Rights, Office of",Number of new cases per week,Raw Number,Output,Neutral,Annual,10,,,,9,9,Not Rated B,Baseline Measure,INTAKE,1073
2010,HM0,OHR,"Human Rights, Office of",Percent of District agencies trained by OHR on EEO laws and policies,Percentage,Output,Up is Better,Semi-annual,100,,21.67,,,91.67,91.67%,Partially Achieved,RESEARCH AND COMPLIANCE,1074
2010,HM0,OHR,"Human Rights, Office of","Percent of District agencies trained on the requirements of the Language Access Act, submit a Language Access Plan, and report on language access progress",Percentage,Output,Up is Better,Quarterly,70,88.24,91.18,94.12,100,93.38, > 100%,Fully Achieved,LANGUAGE ACESS,1075
2010,HM0,OHR,"Human Rights, Office of",Percent of District covered agencies launching Language Access E-Learning PRograms,Percentage,Output,Up is Better,Semi-annual,50,,29.41,,,79.41, > 100%,Fully Achieved,PUBLIC EDUCATION,1076
2010,HM0,OHR,"Human Rights, Office of",Percent of OHR complainants satisfied with the agencys intake process,Percentage,Outcome,Up is Better,Quarterly,85,91.4,90.48,95.24,89.47,91.53, > 100%,Fully Achieved,INTAKE,1077
2010,HM0,OHR,"Human Rights, Office of","Percent of case reviews with ""very good"" or higher score",Percentage,Quality,Up is Better,Annual,90,,,,94.12,94.12, > 100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1078
2010,HM0,OHR,"Human Rights, Office of",Percent of covered agencies under the Language Access Act that recieve an overall rating of good or more during foreign language testing,Percentage,Outcome,Up is Better,Semi-annual,70,,,0,,76.47, > 100%,Fully Achieved,LANGUAGE ACESS,1079
2010,HM0,OHR,"Human Rights, Office of",Percent of mediations that lead to settlement agreements,Percentage,Outcome,Up is Better,Quarterly,30,31.48,39.17,32.89,36.9,35.31, > 100%,Fully Achieved,,1080
2010,HM0,OHR,"Human Rights, Office of",Percent of newly filed cases processed wtihin 5 business days,Percentage,Efficiency,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,EQUAL JUSTICE PROGRAM,1081
2010,HM0,OHR,"Human Rights, Office of",Percent reduction in the inventory of cases adjudicated at the Commission that are certified before January 1st 2007,Percentage,Efficiency,Up is Better,Annual,80,,,,71.43,71.43,89.29%,Partially Achieved,COMMISSION ON HUMAN RIGHTS,1082
2010,HM0,OHR,"Human Rights, Office of",Percent reduction in the inventory of cases adjudicated at the Commission that are certified on or after January 1st 2007,Percentage,Efficiency,Up is Better,Annual,75,,,,100,100, > 100%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1083
2010,AD0,OIG,"Inspector General, Office of the",Complaints evaluated within ten days of receipt in investigations,Percentage,Output,Up is Better,Annual,83,,,,99,99, > 100%,Fully Achieved,,1084
2010,AD0,OIG,"Inspector General, Office of the",Criminal/civil resolutions obtained in MFCU,Raw Number,Output,Up is Better,Annual,16,,,,24,24, > 100%,Fully Achieved,MFCU 25%MATCHS,1085
2010,AD0,OIG,"Inspector General, Office of the",Number of all fiscal year assigned inspections/evaluations conducted.,Raw Number,Output,Up is Better,Annual,10,,,,10,10,100%,Fully Achieved,INSPECTIONS AND EVALUATIONS,1086
2010,AD0,OIG,"Inspector General, Office of the",Potential monetary benefits resulting from audits,Dollar Amount,Output,Up is Better,Annual,19,,,,25.8,25.8, > 100%,Fully Achieved,,1087
2010,AD0,OIG,"Inspector General, Office of the",number of final audit report issued (financial/performance).,Raw Number,Output,Up is Better,Annual,28,,,,28,28,100%,Fully Achieved,,1088
2010,BZ0,OLA,"Latino Affairs, Office on",Number of Language Access Act covered agencies receiving technical assistance. ,Raw Number,Output,Up is Better,Quarterly,23,13,4,4,2,23,100%,Fully Achieved,LANGUAGE ACCESS ACTIVITY,1089
2010,BZ0,OLA,"Latino Affairs, Office on","Number of Latinos reached at events in Wards 5,6,7, and 8.  ",Raw Number,Output,Up is Better,Quarterly,150,70,50,50,35,205, > 100%,Fully Achieved,,1090
2010,BZ0,OLA,"Latino Affairs, Office on",Number served by organizations receiving funding from ,Raw Number,Output,Up is Better,Quarterly,6500,6938,457,325,820,8540, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1091
2010,BZ0,OLA,"Latino Affairs, Office on",Percent of clients at non-profits funded by OLA that report satisfactory experiences with programs and personnel.,Percentage,Output,Up is Better,Annual,75,,,,73.15,73.15,97.53%,Partially Achieved,COMM. BASED PROGRAMS,1092
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Contacts made (in person or over the phone) with location filmmaking decision-makers to promote the District as a production venue,Raw Number,Output,Up is Better,Annual,50,,,,50,50,100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1093
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Events/activities facilitated by MPTD aimed at connecting District residents with job and training opportunities,Raw Number,Output,Up is Better,Annual,12,,,,7,7,58.33%,Not Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1094
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Filmmakers that rank the overall film experience in DC as satisfactory or very satisfactory,Percentage,Quality,Up is Better,Annual,90,,,,90,90,100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1095
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Industry events or activities attended and/or participated in to market the District as a production venue (at least 1 per quarter),Raw Number,Output,Up is Better,Quarterly,4,1,1,2,1,5, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1096
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Motion picture and television industry spending in the District,Dollar Amount,Output,Up is Better,Annual,20000000,,,,12490966.11,12490966.11,62.45%,Not Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1097
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Productions filmed in the District,Raw Number,Output,Up is Better,Annual,310,,,,320,320, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1098
2010,TK0,OMPTD,"Motion Pictures and Television, Office of",Temporary job and training opportunities in the motion picture and television industry,Raw Number,Output,Up is Better,Annual,2150,,,,2761,2761, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1099
2010,BD0,OP,"Planning, Office of",# of new workforce partnerships created that provide Green Collar job skills,Raw Number,Output,Up is Better,Annual,5,,,,1,1,20%,Not Achieved,,1100
2010,BD0,OP,"Planning, Office of",$ of historic homeowner grants issued,Dollar Amount,Output,Up is Better,Annual,298000,,,,201486,201486,67.61%,Not Achieved,HISTORIC PRESERVATION,1101
2010,BD0,OP,"Planning, Office of",% change in transit ridership,Percentage,Outcome,Up is Better,Annual,3,,,,2.19,2.19,73%,Not Achieved,,1102
2010,BD0,OP,"Planning, Office of",% change to citizens� access to fresh and healthy food relative to the baseline,Percentage,Outcome,Up is Better,Annual,5,,,,0.8,0.8,Not Rated B,Baseline Measure,,1103
2010,BD0,OP,"Planning, Office of",% of DC government project applications responded to within 5 business days,Percentage,Efficiency,Up is Better,Quarterly,90,83.33,92.39,86.25,92.47,89.7,99.67%,Partially Achieved,HISTORIC PRESERVATION,1104
2010,BD0,OP,"Planning, Office of",% of Dev. Rev. reports that meet the expectations of boards/commissions,Percentage,Outcome,Up is Better,Quarterly,90,92.75,93.06,95.24,94.44,93.84, > 100%,Fully Achieved,ZONING REVIEW,1105
2010,BD0,OP,"Planning, Office of",% of OP small area plans approved by the Council,Percentage,Outcome,Up is Better,Quarterly,90,100,100,,,100, > 100%,Fully Achieved,NEIGHBORHOOD PLANNING,1106
2010,BD0,OP,"Planning, Office of",% of OP-responsible Comp Plan implementation items from the current plan and future amendments that are newly achieved during the fiscal year,Percentage,Efficiency,Up is Better,Quarterly,25,24.05,,,,36.71, > 100%,Fully Achieved,NEIGHBORHOOD PLANNING,1107
2010,BD0,OP,"Planning, Office of",% of customers who have the data and analysis needed to fulfill their role in planning the city & influencing quality neighborhood outcomes,Percentage,Outcome,Up is Better,Quarterly,90,94.63,95.3,92.66,93.97,94.26, > 100%,Fully Achieved,,1108
2010,BD0,OP,"Planning, Office of",% of historic landmark designations without owner objection,Percentage,Outcome,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,HISTORIC PRESERVATION,1109
2010,BD0,OP,"Planning, Office of",% of permit applications reviewed over the counter,Percentage,Efficiency,Up is Better,Quarterly,90,95.24,96.45,80.69,105.69,94.54, > 100%,Fully Achieved,HISTORIC PRESERVATION,1110
2010,BD0,OP,"Planning, Office of",% of plans completed in 18 months or less,Percentage,Efficiency,Up is Better,Quarterly,60,100,,100,100,100, > 100%,Fully Achieved,NEIGHBORHOOD PLANNING,1111
2010,BD0,OP,"Planning, Office of",Average cases reviewed per zoning review staff,Ratio,Output,Up is Better,Quarterly,20,27.75,36.75,45.38,54.38,41.06, > 100%,Fully Achieved,ZONING REVIEW,1112
2010,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Gross Sales and Use Tax.",Percentage,Outcome,Up is Better,Annual,1,,,,0.76,0.76,Not Rated B,Baseline Measure,,1113
2010,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Retail Trade Employment.",Percentage,Outcome,Up is Better,Annual,1,,,,,0,No Data,Not Rated Insufficient Data,,1114
2010,BD0,OP,"Planning, Office of",Cost of consultant services per plan completed,Dollar Amount,Efficiency,Down is Better,Annual,250000,,,,104595,104595, > 100%,Fully Achieved,NEIGHBORHOOD PLANNING,1115
2010,BD0,OP,"Planning, Office of","Develop facility plans, identify public-private partnerships or co-location opportunities, and conduct demographic analyses for targeted agencies",Raw Number,Output,Up is Better,Annual,3,,,,5,5, > 100%,Fully Achieved,,1116
2010,BD0,OP,"Planning, Office of",Median number of hours needed to successfully complete a mapping request,Raw Number,Efficiency,Down is Better,Semi-annual,5,,2.3,,0,2.3, > 100%,Fully Achieved,GIS & IT,1117
2010,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in District population,Percentage,Outcome,Up is Better,Annual,0.3,,,,1.32,1.32, > 100%,Fully Achieved,,1118
2010,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median household income,Percentage,Outcome,Up is Better,Annual,0.09,,,,2.34,2.34, > 100%,Fully Achieved,,1119
2010,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median single family home sales price,Percentage,Outcome,Up is Better,Annual,6.6,,,,4.98,4.98,75.40%,Partially Achieved,,1120
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Average days to complete new work orders,Ratio,Outcome,Down is Better,Quarterly,31,25,25,25,25,25, > 100%,Fully Achieved,OPERATIONS & MAINTENANCE DIVISION,1121
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Average time to process a requisition (under $100k) purchases,Ratio,Output,Neutral,Quarterly,7,0,0,0,0,0,Not Rated B,Baseline Measure,OPERATIONS & MAINTENANCE DIVISION,1122
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Contract dollars spent with Certified Business Enterprises (CBE) (50% participation is required by Education Reform Act)   ,Percentage,Output,Up is Better,Quarterly,50,53.33,77.71,35.55,53,51.99, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1123
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of  employees using new individual Perfromance Plan and Objectives (PPO) tool,Raw Number,Output,Neutral,Quarterly,17,0,0,0,18,18,Not Rated W,Workload Measure,AGENCY MANAGEMENT PROGRAM,1124
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of (active) School Improvement Teams established,Raw Number,Output,Up is Better,Quarterly,17,15,3,0,-1,17,100%,Fully Achieved,"PLANNING, DESIGN & CONSTR. DIVISION",1125
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of employees who Managers completed evaluation review ,Raw Number,Output,Up is Better,Quarterly,265,0,0,0,265,265,100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1126
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of modernization projects underway on time within the project deadlines,Raw Number,Output,Up is Better,Quarterly,18,15,3,0,1,19, > 100%,Fully Achieved,"PLANNING, DESIGN & CONSTR. DIVISION",1127
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of new work (WOs) received by Customer Services,Raw Number,Output,Neutral,Quarterly,15000,3924,4027,6392,7038,21381,Not Rated W,Workload Measure,OPERATIONS & MAINTENANCE DIVISION,1128
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of open work orders,Raw Number,Output,Down is Better,Quarterly,5000,0,0,0,4658,4658, > 100%,Fully Achieved,OPERATIONS & MAINTENANCE DIVISION,1129
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of projects underway within budget,Raw Number,Output,Up is Better,Quarterly,18,15,3,0,1,19, > 100%,Fully Achieved,,1130
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of square feet modernized ,Raw Number,Output,Up is Better,Annual,2091010,,,,2131010,2131010, > 100%,Fully Achieved,"PLANNING, DESIGN & CONSTR. DIVISION",1131
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of work closed by Customer Service ,Raw Number,Output,Neutral,Quarterly,11500,1942,3582,2915,9460,17899,Not Rated W,Workload Measure,OPERATIONS & MAINTENANCE DIVISION,1132
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Number of work orders cleared,Raw Number,Output,Up is Better,Quarterly,17000,4728,6247,5882,4524,21381, > 100%,Fully Achieved,OPERATIONS & MAINTENANCE DIVISION,1133
2010,GM0,OPEFM,"ED Facilities Modernization, Office of Public",Revenue earned from available leasing Space,Dollar Amount,Output,Up is Better,Quarterly,3500000,760120.73,1020173.12,756702.26,1210081.65,3747077.76, > 100%,Fully Achieved,OFFICE OF FACILITIES MANGEMENT,1134
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of D.C. agencies certified to have grant making authority,Raw Number,Output,Up is Better,Semi-annual,35,,0,,33,33,94.29%,Partially Achieved,SUB-GRANTS,1135
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of D.C. agency donation managers who completed training,Raw Number,Output,Up is Better,Semi-annual,100,,155,,20,175, > 100%,Fully Achieved,,1136
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of D.C. agency grant managers certified to use new Grant Manual,Raw Number,Outcome,Up is Better,Semi-annual,50,,0,,37,37,74%,Not Achieved,SUB-GRANTS,1137
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of local grants issued by District agencies,Raw Number,Output,Up is Better,Annual,0,,,,0,0,No Data,Not Rated Insufficient Data,SUB-GRANTS,1138
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of work hours used to assist grant managers to submit quarterly GIDS reports.,Raw Number,Output,Down is Better,Semi-annual,960,,540,,350,890, > 100%,Fully Achieved,,1139
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of work hours used to prepare quarterly donation reports.,Raw Number,Output,Down is Better,Annual,120,,,,57,57, > 100%,Fully Achieved,,1140
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",# of work hours used to prepare quarterly donations training sessions,Raw Number,Output,Down is Better,Annual,480,,,,300,300, > 100%,Fully Achieved,,1141
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",% of D.C. agencies certified that comply with donations process,Percentage,Outcome,Up is Better,Semi-annual,85,,0,,81.82,25.86,30.43%,Not Achieved,,1142
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",% of D.C. agencies complying with new sourcebook rules,Percentage,Outcome,Up is Better,Semi-annual,50,,0,,,48.48,96.97%,Partially Achieved,SUB-GRANTS,1143
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",% of D.C. agency grant managers submitting quarterly reports to GIDS ,Percentage,Output,Up is Better,Semi-annual,50,,,,39.68,39.68,79.37%,Partially Achieved,,1144
2010,BU0,OPGS,"Partnerships and Grant Services, Office of",Average # of days agencies use to disburse their grant and sub-grant payments ,Raw Number,Efficiency,Down is Better,Annual,60,,,,0,0,No Data,Not Rated Insufficient Data,SUB-GRANTS,1145
2010,RK0,ORM,"Risk Management, Office of",Average cost per injury per claim,Raw Number,Output,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1146
2010,RK0,ORM,"Risk Management, Office of",Number of agencies participating in the Return to Work and/or District wide Intranet Light/Modified Job Depository,Raw Number,Demand,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1147
2010,RK0,ORM,"Risk Management, Office of",Number of environmental and safety inspections/ re-inspections at District Government buildings,Raw Number,Outcome,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1148
2010,RK0,ORM,"Risk Management, Office of",Percentage of District Government vendors in compliance with ORM minimum Insurance requirements ,Percentage,Outcome,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1149
2010,RK0,ORM,"Risk Management, Office of",Total Cost of Disability Compensation Program (these amounts reflect settlements and adverse awards against DCP). ,Dollar Amount,Outcome,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,CLAIMS MANAGEMENT,1150
2010,RK0,ORM,"Risk Management, Office of",Total amount of lost time (days) in Disability Compensation Program,Raw Number,Output,Down is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1151
2010,RK0,ORM,"Risk Management, Office of",Total cost savings for the Return to Work Program,Raw Number,Output,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1152
2010,BA0,OS,"Secretary, Office of the",Ambassador welcome letters sent within three months of start of new term,Percentage,Demand,Neutral,Quarterly,100,100,100,100,100,100,Not Rated B,Baseline Measure,INTERNATION RELATIONS & PROTOCOL,1153
2010,BA0,OS,"Secretary, Office of the","Current and historical documents and issuances digitized, indexed, and available via website.",Raw Number,Output,Up is Better,Quarterly,900,232,261,191,430,1114, > 100%,Fully Achieved,OFFICE OF DOCUMENTS & ADMIN. ISSUANCE,1154
2010,BA0,OS,"Secretary, Office of the",Days it takes to process 90% of notary applications,Raw Number,Efficiency,Down is Better,Quarterly,30,43,42,42,42,169,17.75%,Not Achieved,NOTARY COMMISSION & AUTHENTICATIONS,1155
2010,BA0,OS,"Secretary, Office of the",Number of administrative issuances processed,Raw Number,Output,Up is Better,Annual,150,,,,222,222, > 100%,Fully Achieved,OFFICE OF THE SECRETARY,1156
2010,BA0,OS,"Secretary, Office of the",Number of cermonial documents processed,Raw Number,Demand,Neutral,Quarterly,2000,302,276,399,332,1309,Not Rated B,Baseline Measure,CEREMONIAL SERVICES,1157
