Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2013,TO0,OCTO,"Chief Technology Officer, Office of the",Establish 12 points of interconnection on fully operational 100 Gbps core network [One City Action 1.2.3] ,Raw Number,Output,Up is Better,Quarterly,12,5,2,4,3,14, > 100%,Fully Achieved,SHARED INFRASTRUCTURE SERVICES                    ,1175
2013,CT0,OCTT,"Cable Television, Office of",% of customer calls answered by Comcast,Percentage,Efficiency,Up is Better,Quarterly,90,101.06,101.63,102.5,102.8,101.95, > 100%,Fully Achieved,Regulatory,1176
2013,CT0,OCTT,"Cable Television, Office of",% of customer calls answered by RCN,Percentage,Efficiency,Up is Better,Quarterly,90,144.04,123.86,133.87,105.31,124.56, > 100%,Fully Achieved,Regulatory,1177
2013,CT0,OCTT,"Cable Television, Office of",% of customer calls answered by Verizon,Percentage,Efficiency,Up is Better,Quarterly,90,,,,100,100, > 100%,Fully Achieved,Regulatory,1178
2013,CT0,OCTT,"Cable Television, Office of",Customer Compalints,Percentage,Outcome,Up is Better,Quarterly,90,104.44,110,90.91,91.07,98.17, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1179
2013,CT0,OCTT,"Cable Television, Office of",Employee Training,Raw Number,Output,Up is Better,Semi-annual,570,,,300,280,580, > 100%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1180
2013,CT0,OCTT,"Cable Television, Office of",Number of District students trained,Raw Number,Output,Up is Better,Semi-annual,50,,,47,52,99, > 100%,Fully Achieved,PROGRAMMING,1181
2013,CT0,OCTT,"Cable Television, Office of",Number of programs provided for the Mayors social media outlets,Raw Number,Output,Up is Better,Semi-annual,40,,22,,65,87, > 100%,Fully Achieved,PROGRAMMING,1182
2013,CT0,OCTT,"Cable Television, Office of","Programs, PSAs, overview features DKN",Raw Number,Output,Up is Better,Quarterly,140,36,39,43,143,261, > 100%,Fully Achieved,PROGRAMMING,1183
2013,CT0,OCTT,"Cable Television, Office of","Programs, PSAs, overview features on DCN and TV-13",Raw Number,Output,Up is Better,Quarterly,500,280,269,240,646,1435, > 100%,Fully Achieved,PROGRAMMING,1184
2013,CT0,OCTT,"Cable Television, Office of",Service Center Visits,Raw Number,Output,Up is Better,Quarterly,6,,2,2,2,6,100.00%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1185
2013,AC0,ODCA,"Auditor, Office of the District of Columbia","Dollar value of potential savings or increased revenues, and or unsupported costs identified from audits.",Dollar Amount,Outcome,Up is Better,Annual,15000000,,,,20068170,20068170, > 100%,Fully Achieved,,1186
2013,AC0,ODCA,"Auditor, Office of the District of Columbia",Number of Advisory Neighborhood Commissions that receive financial oversight and ministerial duties from the Office of the D.C. Auditor each quarter. ,Raw Number,Efficiency,Up is Better,Quarterly,37,9.25,9.25,9.25,9.25,37,100%,Fully Achieved,,1187
2013,AC0,ODCA,"Auditor, Office of the District of Columbia","Number of financial, performance, and recommendation compliance audit reports issued.",Raw Number,Output,Up is Better,Quarterly,30,0,6,6,18,30,100%,Fully Achieved,,1188
2013,AC0,ODCA,"Auditor, Office of the District of Columbia","Percent of financial, performance and mandatory and compliance audits completed within required time frame.",Percentage,Output,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,,1189
2013,JR0,ODR,"Disability Rights, Office of",# of ADA Compliance Plans Completed and Reviewed,Raw Number,Outcome,Up is Better,Annual,85,,,,87,87, > 100%,Fully Achieved,DISABILITY RIGHTS,1190
2013,JR0,ODR,"Disability Rights, Office of",# of Sign Language Requests completed,Raw Number,Outcome,Up is Better,Annual,450,,,,210,210,46.67%,Not Achieved,DISABILITY RIGHTS,1191
2013,JR0,ODR,"Disability Rights, Office of",# of reasonable accommodations provided to District Government Employees,Raw Number,Outcome,Up is Better,Annual,30,,,,32,32, > 100%,Fully Achieved,DISABILITY RIGHTS,1192
2013,JR0,ODR,"Disability Rights, Office of","Number of DC employees, contractors and grantees receiving ADA training",Raw Number,Outcome,Up is Better,Quarterly,750,,,497,302,799, > 100%,Fully Achieved,DISABILITY RIGHTS,1193
2013,JR0,ODR,"Disability Rights, Office of",Number of DC-owned leased buildings modified for accessibility,Raw Number,Outcome,Up is Better,Quarterly,70,,,63,0,63,90%,Partially Achieved,DISABILITY RIGHTS,1194
2013,JR0,ODR,"Disability Rights, Office of",Number opf technical assistance calls/complaints/resource requests handled within 30 days,Raw Number,Outcome,Up is Better,Annual,450,,,,430,430,95.56%,Partially Achieved,DISABILITY RIGHTS,1195
2013,CH0,OEA,"Employee Appeals, Office of",Number of Initial Decisions Issued,Raw Number,Output,Up is Better,Quarterly,250,110,86,69,72,337, > 100%,Fully Achieved,,1196
2013,CH0,OEA,"Employee Appeals, Office of",Number of Opinions and Orders Issued,Raw Number,Output,Up is Better,Quarterly,25,5,3,7,11,26, > 100%,Fully Achieved,,1197
2013,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Appeal Filed,Raw Number,Output,Neutral,Quarterly,0,40,29,43,62,174,Not Rated W,Workload Measure,,1198
2013,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Review Filed,Raw Number,Output,Neutral,Quarterly,0,9,6,8,9,32,Not Rated W,Workload Measure,,1199
2013,CH0,OEA,"Employee Appeals, Office of",Number of Superior Court Case Filings,Raw Number,Output,Neutral,Quarterly,0,9,5,2,3,19,Not Rated W,Workload Measure,,1200
2013,CH0,OEA,"Employee Appeals, Office of",Percent of Cases Reversing Agency Decisions,Percentage,Outcome,Neutral,Annual,0,,,,5.23,5.23,Not Rated W,Workload Measure,,1201
2013,CH0,OEA,"Employee Appeals, Office of",Percentage of OEA decisions upheld by D.C. Superior Court or D.C. Court of Appeals,Percentage,Outcome,Up is Better,Annual,99,,,,100,100, > 100%,Fully Achieved,,1202
2013,CH0,OEA,"Employee Appeals, Office of",Time Required to Complete Adjudications,Raw Number,Output,Down is Better,Annual,15,,,,12,12, > 100%,Fully Achieved,,1203
2013,CH0,OEA,"Employee Appeals, Office of",Time Required to Resolve Petitions for Review,Raw Number,Output,Down is Better,Annual,9,,,,9,9,100%,Fully Achieved,,1204
2013,HM0,OHR,"Human Rights, Office of",Adherence to operational efficiency targets,Percentage,Efficiency,Up is Better,Quarterly,95,125,60,76.67,122.86,88.25,92.90%,Partially Achieved,OFFICE OF HUMAN RIGHTS,1205
2013,HM0,OHR,"Human Rights, Office of",Average percent of backlogged cases at any point in time,Percentage,Efficiency,Down is Better,Quarterly,8,4.04,8.17,8.6,4.36,6.31, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1206
2013,HM0,OHR,"Human Rights, Office of",Customer satisfaction at intake,Percentage,Quality,Up is Better,Quarterly,95,99.75,99.75,87.95,92.55,95,100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1207
2013,HM0,OHR,"Human Rights, Office of",Effectiveness of EEO and LA Trainings,Percentage,Outcome,Up is Better,Quarterly,80,,94.74,88.91,100,92.13, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1208
2013,HM0,OHR,"Human Rights, Office of",Language Access compliance,Percentage,Outcome,Up is Better,Annual,70,,,,87.88,87.88, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1209
2013,HM0,OHR,"Human Rights, Office of",Median Case Review Score,Percentage,Quality,Up is Better,Quarterly,92,95.83,95.2,92.33,89.17,93.13, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1210
2013,HM0,OHR,"Human Rights, Office of",Months to complete Commission cases,Raw Number,Efficiency,Down is Better,Annual,16,,,,16,16,100.00%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1211
2013,HM0,OHR,"Human Rights, Office of",Number of cases docketed,Raw Number,Output,Neutral,Annual,0,,,,357,357,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1212
2013,HM0,OHR,"Human Rights, Office of",Number of discrimination complaints received ,Raw Number,Input,Neutral,Annual,0,,,,1093,1093,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1213
2013,HM0,OHR,"Human Rights, Office of",Number of discrimination complaints received by Commission,Raw Number,Input,Neutral,Annual,0,,,,12,12,Not Rated W,Workload Measure,COMMISSION ON HUMAN RIGHTS,1214
2013,HM0,OHR,"Human Rights, Office of",Number of mediations  ,Raw Number,Input,Neutral,Annual,0,,,,394,394,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1215
2013,HM0,OHR,"Human Rights, Office of",Percent of mediations leading to settlement agreements,Percentage,Outcome,Up is Better,Quarterly,40,43.93,36.11,61.11,50.56,47.21, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1216
2013,HM0,OHR,"Human Rights, Office of",Reduction in inventory of cases adjudicated at the Commission,Percentage,Output,Up is Better,Quarterly,80,100,100,92.31,100,97.14, > 100%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1217
2013,HM0,OHR,"Human Rights, Office of",Reputational review,Percentage,Quality,Up is Better,Annual,85,,,,100,100, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1218
2013,AD0,OIG,"Inspector General, Office of the",Number of administrative referrals,Raw Number,Output,Neutral,Annual,0,,,,387,387,Not Rated W,Workload Measure,LAW ENFORCEMENT AND COMPLIANCE,1219
2013,AD0,OIG,"Inspector General, Office of the",Number of agencies/offices provided audit coverage,Raw Number,Output,Neutral,Annual,0,,,,27,27,Not Rated W,Workload Measure,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1220
2013,AD0,OIG,"Inspector General, Office of the",Number of complaints received,Raw Number,Output,Neutral,Annual,0,,,,659,659,Not Rated W,Workload Measure,LAW ENFORCEMENT AND COMPLIANCE,1221
2013,AD0,OIG,"Inspector General, Office of the",Number of criminal/civil resolutions obtained in Medicaid Fraud Cases.,Raw Number,Output,Up is Better,Quarterly,24,,,17,6,23,95.83%,Partially Achieved,LAW ENFORCEMENT AND COMPLIANCE,1222
2013,AD0,OIG,"Inspector General, Office of the",Number of final inspection/evaluation reports issued.,Raw Number,Output,Up is Better,Quarterly,10,4,3,2,1,10,100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1223
2013,AD0,OIG,"Inspector General, Office of the",Number of investigations initiated in the MFCU,Raw Number,Output,Neutral,Annual,0,,,,156,156,Not Rated W,Workload Measure,LAW ENFORCEMENT AND COMPLIANCE,1224
2013,AD0,OIG,"Inspector General, Office of the",Number of unusual incident report received in the MFCU,Raw Number,Output,Neutral,Annual,0,,,,1965,1965,Not Rated W,Workload Measure,LAW ENFORCEMENT AND COMPLIANCE,1225
2013,AD0,OIG,"Inspector General, Office of the",Percentage of complaints evaluated within ten days.,Percentage,Output,Up is Better,Quarterly,85,,,100,100,100, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,1226
2013,AD0,OIG,"Inspector General, Office of the",Potential monetary benefits resulting from audits,Dollar Amount,Output,Up is Better,Quarterly,21,,,21,9.3,30.3, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1227
2013,AD0,OIG,"Inspector General, Office of the",number of final audit report issued (financial/performance).,Raw Number,Output,Up is Better,Quarterly,28,,,35,2,37, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1228
2013,BZ0,OLA,"Latino Affairs, Office on",% of atendees tha report satisfactory experience with OLA sponsored events,Percentage,Outcome,Up is Better,Annual,75,,,,75.83,75.83, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1229
2013,BZ0,OLA,"Latino Affairs, Office on",% of grantees that report satisfactory experience with capacity building program,Percentage,Quality,Up is Better,Annual,85,,,,166.67,166.67, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1230
2013,BZ0,OLA,"Latino Affairs, Office on",Constituent Inquires/ Technical Assistance Sessions,Raw Number,Quality,Up is Better,Annual,1450,,,,1755,1755, > 100%,Fully Achieved,ADVOCACY PROGRAM,1231
2013,BZ0,OLA,"Latino Affairs, Office on",Number of Grant Applications Received,Raw Number,Quality,Up is Better,Annual,70,,,,74,74, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1232
2013,BZ0,OLA,"Latino Affairs, Office on",Number of Language Access Act covered agencies receiving technical assistance.,Raw Number,Quality,Up is Better,Quarterly,34,33,33,33,33,132, > 100%,Fully Achieved,ADVOCACY PROGRAM,1233
2013,BZ0,OLA,"Latino Affairs, Office on",Number of Latinos  residing in the District,Raw Number,Quality,Neutral,Annual,0,,,,62726,62726,Not Rated W,Workload Measure,AGENCY MGMT PROGRAM,1234
2013,BZ0,OLA,"Latino Affairs, Office on",Number of attendees at OLA Employment Fairs,Raw Number,Outcome,Up is Better,Semi-annual,200,,,317,317,634, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1235
2013,BZ0,OLA,"Latino Affairs, Office on",Percent of grantees that show satisfactory performance according to the grants monitoring program,Percentage,Quality,Up is Better,Quarterly,85,,140.32,140.32,159.68,110.08, > 100%,Fully Achieved,COMM. BASED PROGRAMS,1236
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Contacts Made (in person or over the phone) with location filmmaking decision-makers to promote the District as a production venue,Raw Number,Output,Up is Better,Quarterly,80,27,32,43,11,113, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1237
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Events/activities aimed at connecting District residents with job and training opportunities,Raw Number,Output,Up is Better,Quarterly,5,1,1,3,1,6, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1238
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Film and Video Projects Produced in the District,Raw Number,Output,Up is Better,Quarterly,340,85,66,82,71,304,89.41%,Partially Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1239
2013,TK0,OMPTD,"Motion Pictures and Television, Office of","Filmmakers that Rank the Overall Film Experience in the District as ""Satisfactory"" or ""Very Satisfactory""",Percentage,Quality,Up is Better,Quarterly,90,100,100,100,100,100, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1240
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Industry Events or Activities Attended and/or Participated in to Market the District ,Raw Number,Output,Up is Better,Quarterly,4,1,1,5,1,8, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1241
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Motion Picture and Television and Industry Spending in the District,Dollar Amount,Output,Up is Better,Quarterly,20000000,3980937.88,5410938.34,6767154.96,3788241.22,19947272.4,99.74%,Partially Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1242
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Temporary Job and Training Oppurtunities in the Motion Picture and Television Industry,Raw Number,Output,Up is Better,Quarterly,2300,1179,703,1357,620,3859, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1243
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Total Number of Film Permit Fees Collected,Dollar Amount,Outcome,Neutral,Quarterly,0,28390,24000,26520,19480,98390,Not Rated W,Workload Measure,OFFICE OF MOTION PICTURE & TV DEVELOP,1244
2013,TK0,OMPTD,"Motion Pictures and Television, Office of",Total Number of Film Permits issued ,Raw Number,Outcome,Neutral,Quarterly,0,115,93,135,92,435,Not Rated W,Workload Measure,OFFICE OF MOTION PICTURE & TV DEVELOP,1245
2013,BD0,OP,"Planning, Office of",$ of historic homeowner grants issued,Dollar Amount,Output,Up is Better,Annual,230000,,,,116115,116115,50.48%,Not Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1246
2013,BD0,OP,"Planning, Office of",% change in transit ridership,Percentage,Outcome,Up is Better,Annual,4,,,,0.08,0.08,2%,Not Achieved,CITYWIDE PLANNING                                 ,1247
2013,BD0,OP,"Planning, Office of",% change to citizens� access to fresh and healthy food relative to the baseline,Percentage,Outcome,Up is Better,Annual,1,,,,1.6,1.6, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1248
2013,BD0,OP,"Planning, Office of",% of DC government project reviews concluded with adverse effects resolved by consensus ,Percentage,Efficiency,Up is Better,Quarterly,90,100,100,100,100,100, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1249
2013,BD0,OP,"Planning, Office of",% of Dev. Rev. reports that meet the expectations of boards/commissions,Percentage,Outcome,Up is Better,Quarterly,90,91.01,94.12,95.6,96.15,94.17, > 100%,Fully Achieved,,1250
2013,BD0,OP,"Planning, Office of",% of OP small area plans approved by the Council,Percentage,Outcome,Up is Better,Quarterly,100,100,,100,,100,100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1251
2013,BD0,OP,"Planning, Office of",% of OP-responsible Comp Plan implementation items from the current plan and future amendments that are newly achieved during the fiscal year ,Percentage,Output,Up is Better,Quarterly,25,3,,,,16,64.00%,Not Achieved,CITYWIDE PLANNING                                 ,1252
2013,BD0,OP,"Planning, Office of",% of customers who have the data and analysis needed to fulfill their role in planning the city & influencing quality neighborhood outcomes,Percentage,Outcome,Up is Better,Quarterly,90,96.48,98.33,100,95.24,96.95, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1253
2013,BD0,OP,"Planning, Office of",% of historic landmark designations without owner objection,Percentage,Outcome,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1254
2013,BD0,OP,"Planning, Office of",% of permit applications reviewed over the counter,Percentage,Efficiency,Up is Better,Quarterly,90,97.31,96.69,96.23,90.87,95.64, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1255
2013,BD0,OP,"Planning, Office of",% of plans completed in 18 months or less,Percentage,Efficiency,Up is Better,Quarterly,100,100,,100,,100,100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1256
2013,BD0,OP,"Planning, Office of",% of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,,1257
2013,BD0,OP,"Planning, Office of",% of subgrantees budget spent on programmatic costs,Percentage,Efficiency,Up is Better,Annual,65,,,,76.53,76.53, > 100%,Fully Achieved,,1258
2013,BD0,OP,"Planning, Office of",Average cases reviewed per historic preservation staff,Ratio,Output,Up is Better,Quarterly,500,285.17,,,,818, > 100%,Fully Achieved,,1259
2013,BD0,OP,"Planning, Office of",Average cases reviewed per zoning review staff,Ratio,Output,Up is Better,Quarterly,20,8.9,,,,32.6, > 100%,Fully Achieved,,1260
2013,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Gross Sales and Use Tax.",Percentage,Outcome,Up is Better,Annual,1,,,,2.62,2.62, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1261
2013,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Retail Trade Employment",Percentage,Outcome,Up is Better,Annual,1,,,,2.73,2.73, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1262
2013,BD0,OP,"Planning, Office of",Cost of consultant services per plan completed,Dollar Amount,Efficiency,Down is Better,Annual,250000,,,,300000,300000,83.33%,Partially Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1263
2013,BD0,OP,"Planning, Office of","Develop facility plans, identify public-private partnerships or co-location opportunities, and conduct demographic analyses for targeted agencies",Raw Number,Output,Up is Better,Annual,2,,,,2,2,100.00%,Fully Achieved,CITYWIDE PLANNING                                 ,1264
2013,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in District population,Percentage,Outcome,Up is Better,Annual,1.5,,,,2.32,2.32, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1265
2013,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median household income,Percentage,Outcome,Up is Better,Annual,3,,,,5.48,5.48, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1266
2013,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median single family home sales price,Percentage,Outcome,Up is Better,Annual,2.5,,,,7.99,7.99, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1267
2013,BD0,OP,"Planning, Office of",Use Walkscore to compare DC�s walkability to other US cities ,Raw Number,Outcome,Up is Better,Annual,1,,,,1,1,100%,Fully Achieved,CITYWIDE PLANNING                                 ,1268
2013,DJ0,OPC,"Peoples Counsel, Office of",No. of Consumer Complaints,Raw Number,Demand,Neutral,Quarterly,0,478,496,379,364,1717,Not Rated W,Workload Measure,OFFICE OF PEOPLES COUNSEL                         ,1269
2013,DJ0,OPC,"Peoples Counsel, Office of",No. of Consumer Education and Outreach Meetigns,Raw Number,Efficiency,Up is Better,Quarterly,160,60,69,112,89,330, > 100%,Fully Achieved,OFFICE OF PEOPLES COUNSEL                         ,1270
2013,DJ0,OPC,"Peoples Counsel, Office of",No. of Consumer Inquiries,Raw Number,Demand,Neutral,Quarterly,0,67,347,331,241,986,Not Rated W,Workload Measure,OFFICE OF PEOPLES COUNSEL                         ,1271
2013,DJ0,OPC,"Peoples Counsel, Office of",No. of LEP/NEP speaking persons served by the agency,Raw Number,Output,Up is Better,Quarterly,2200,582,536,843,652,2613, > 100%,Fully Achieved,OFFICE OF PEOPLES COUNSEL                         ,1272
2013,DJ0,OPC,"Peoples Counsel, Office of",No. of cases litigated before the PSC,Raw Number,Demand,Neutral,Quarterly,0,18,17,17,20,72,Not Rated W,Workload Measure,OFFICE OF PEOPLES COUNSEL                         ,1273
2013,DJ0,OPC,"Peoples Counsel, Office of",Percentage. of Consumer Complaints Closed,Percentage,Outcome,Up is Better,Quarterly,90,92.89,92.94,86.28,63.46,85.21,94.67%,Partially Achieved,OFFICE OF PEOPLES COUNSEL                         ,1274
2013,RK0,ORM,"Risk Management, Office of",Average Number of Days A Claimant Receives Benefits For All Claims From Onset to Present,Ratio,Outcome,Down is Better,Quarterly,1777,1953,1946,2019,2046,1991,89.25%,Partially Achieved,RISK FINANCING DIVISION,1275
2013,RK0,ORM,"Risk Management, Office of",Average Number of Days A Claimant Receives WCP Benefits for FY 13,Ratio,Outcome,Down is Better,Quarterly,24.71,5.02,13.92,12.49,15.83,11.82, > 100%,Fully Achieved,RISK FINANCING DIVISION,1276
2013,RK0,ORM,"Risk Management, Office of",Number of Employees Returning To Work and/or Participating In Job Club,Raw Number,Outcome,Up is Better,Quarterly,612,93,83,89,44,309,50.49%,Not Achieved,RISK FINANCING DIVISION,1277
2013,RK0,ORM,"Risk Management, Office of",Number of Environmental and Safety Inspections/Reinspections at District Government Buildings,Raw Number,Output,Up is Better,Quarterly,615,170,132,113,209,624, > 100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1278
2013,RK0,ORM,"Risk Management, Office of",Number of FTEs Compensation Claims Per 100 FTEs,Ratio,Demand,Down is Better,Quarterly,15,14.08,13.88,14.27,15.19,14.36, > 100%,Fully Achieved,RISK FINANCING DIVISION,1279
2013,RK0,ORM,"Risk Management, Office of",Number of Insurance Inquiries Received By ORM From District Agencies,Raw Number,Outcome,Neutral,Annual,0,,,,717,717,Not Rated W,Workload Measure,RISK INDENTIFICATION & ANALYSIS,1280
2013,RK0,ORM,"Risk Management, Office of",Number of OSHA complaints received by ORM from District agencies,Raw Number,Demand,Neutral,Annual,0,,,,49,49,Not Rated W,Workload Measure,RISK INDENTIFICATION & ANALYSIS,1281
2013,RK0,ORM,"Risk Management, Office of",Number of Tort Claims Filed With ORM,Raw Number,Output,Neutral,Annual,0,,,,1235,1235,Not Rated W,Workload Measure,RISK FINANCING DIVISION,1282
2013,RK0,ORM,"Risk Management, Office of",Number of Workers Compensation Claims Filed With ORM,Raw Number,Output,Neutral,Annual,0,,,,1519,1519,Not Rated W,Workload Measure,RISK CONTROL DIVISION,1283
2013,RK0,ORM,"Risk Management, Office of",Percentage of District Government Vendors In Compliance With ORM Minimum Insurance Requirements,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1284
2013,RK0,ORM,"Risk Management, Office of",Percentage of Eligible Facilities For Which Agenceis Have Submitted An Emergency Response Plan (ERP) For Approval by ORM,Percentage,Outcome,Up is Better,Quarterly,100,81.46,65.56,80.3,77.38,76.31,76.31%,Partially Achieved,RISK INDENTIFICATION & ANALYSIS,1285
2013,RK0,ORM,"Risk Management, Office of",Total Cost of the Public Sectors Workers Compensation Program,Dollar Amount,Efficiency,Down is Better,Quarterly,17000000,3997321.96,2950166.31,4318743.84,4103240.98,15369473.09, > 100%,Fully Achieved,RISK CONTROL DIVISION,1286
2013,BA0,OS,"Secretary, Office of the","Current and historical documents and issuances digitized, indexed, and available via website",Raw Number,Outcome,Up is Better,Annual,8000,,,,8000,8000,100%,Fully Achieved,OFFICE OF PUBLIC RECORDS,1287
2013,BA0,OS,"Secretary, Office of the",Number of D.C. Registers Published,Raw Number,Outcome,Up is Better,Annual,52,,,,52,52,100%,Fully Achieved,OFFICE OF DOCUMENTS & ADMIN. ISSUANCE,1288
2013,BA0,OS,"Secretary, Office of the",Number of administrative issuances processed,Raw Number,Outcome,Neutral,Annual,200,,,,254,254,Not Rated B,Baseline Measure,OFFICE OF DOCUMENTS & ADMIN. ISSUANCE,1289
2013,BA0,OS,"Secretary, Office of the",Number of ceremonial documents processed,Raw Number,Outcome,Neutral,Annual,0,,,,1510,1510,Not Rated W,Workload Measure,CEREMONIAL SERVICES,1290
2013,BA0,OS,"Secretary, Office of the",Number of customer served by the Notary and Authentications,Raw Number,Outcome,Up is Better,Annual,15000,,,,14395,14395,95.97%,Partially Achieved,NOTARY COMMISSION & AUTHENTICATIONS,1291
2013,BA0,OS,"Secretary, Office of the",Number of documents authenticated,Raw Number,Outcome,Neutral,Annual,35000,,,,62738,62738,Not Rated B,Baseline Measure,NOTARY COMMISSION & AUTHENTICATIONS,1292
2013,BA0,OS,"Secretary, Office of the",Number of foreign courtesy requests and delegation visits  ,Raw Number,Demand,Neutral,Annual,300,,,,305,305,Not Rated B,Baseline Measure,INTERNATION RELATIONS & PROTOCOL,1293
2013,BA0,OS,"Secretary, Office of the",Number of notary application processed (excludes government employees),Raw Number,Outcome,Neutral,Annual,1500,,,,1500,1500,Not Rated B,Baseline Measure,NOTARY COMMISSION & AUTHENTICATIONS,1294
2013,BA0,OS,"Secretary, Office of the",Number of record request processed,Raw Number,Outcome,Neutral,Annual,55000,,,,56462,56462,Not Rated B,Baseline Measure,OFFICE OF PUBLIC RECORDS,1295
2013,BA0,OS,"Secretary, Office of the",Number of rulemakings processed,Raw Number,Outcome,Neutral,Annual,350,,,,433,433,Not Rated B,Baseline Measure,OFFICE OF DOCUMENTS & ADMIN. ISSUANCE,1296
2013,BA0,OS,"Secretary, Office of the",Percent of agency record retention schedules reviewed and approved,Percentage,Outcome,Up is Better,Annual,10,,,,80,80, > 100%,Fully Achieved,OFFICE OF PUBLIC RECORDS,1297
2013,BA0,OS,"Secretary, Office of the",Percentage of Ambassador welcome letters sent within three months of start of new term  ,Percentage,Demand,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,INTERNATION RELATIONS & PROTOCOL,1298
2013,BA0,OS,"Secretary, Office of the",Percentage of record requests fulfilled digitally.,Percentage,Outcome,Up is Better,Annual,35,,,,113.86,113.86, > 100%,Fully Achieved,OFFICE OF PUBLIC RECORDS,1299
