Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2009,EN0,DSLBD,"Small and Local Business Development, Department of",Total value of access-to-capital pool (in thousands),Dollar Amount,Input,Up is Better,Annual,250,,,,250,250,100.00%,Fully Achieved,COMMERCIAL REVITALIZATION,365
2009,EN0,DSLBD,"Small and Local Business Development, Department of",Total value of grant dollars for business retention (in thousands),Dollar Amount,Output,Up is Better,Annual,0,,,,164,164,No Data,Not Rated Insufficient Data,COMMERCIAL REVITALIZATION,366
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average caseload- casemanager to committed youth ratio.,Ratio,Efficiency,Down is Better,Quarterly,25,26.920000,27.690000,28.850000,30.380000,28.460000,87.84%,Partially Achieved,COMMITTED YOUTH SERVICES,367
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average daily population at YSC,Raw Number,Output,Down is Better,Quarterly,80,0,0,0,96.500000,96.500000,82.90%,Partially Achieved,DETAINED YOUTH SERVICES,368
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average length of stay in secure detention,Raw Number,Output,Down is Better,Quarterly,25,0,0,0,23,23, > 100%,Fully Achieved,DETAINED YOUTH SERVICES,369
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Average length of stay in secure detention awaiting placement in shelter home.,Raw Number,Output,Down is Better,Quarterly,7,0,0,0,2.500000,2.500000, > 100%,Fully Achieved,DETAINED YOUTH SERVICES,370
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of","Percent of committed youth connected to school, work and positive adult six months from the date of their release from the DC Model Program.",Percentage,Outcome,Up is Better,Quarterly,100,81.550000,81.550000,74.290000,76.920000,80.310000,80.31%,Partially Achieved,COMMITTED YOUTH SERVICES,371
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of committed youth in out-of-state residential placements.,Percentage,Output,Down is Better,Quarterly,12.5,16.180000,17.400000,34.670000,32.270000,24.570000,50.88%,Not Achieved,COMMITTED YOUTH SERVICES,372
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of newly committed youth that undergo a complete case planning process and are in placements and receiving services consistent with their YFTM action plan,Percentage,Output,Up is Better,Quarterly,45,57.350000,59.090000,75,82.020000,69.280000, > 100%,Fully Achieved,COMMITTED YOUTH SERVICES,373
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Percent of youth completing detention alternatives without re-arrest or failure to appear in court.,Percentage,Outcome,Up is Better,Quarterly,90,94.620000,94.160000,93.750000,97.340000,95.070000, > 100%,Fully Achieved,DETAINED YOUTH SERVICES,374
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Rate of injuries to youth as a result of assaults at YSC and OHYC (per month),Ratio,Output,Down is Better,Quarterly,7,,12.500000,8.050000,9.630000,10.100000,69.33%,Not Achieved,AGENCY MANAGEMENT SUPPORT,375
2009,JZ0,DYRS,"Youth Rehabilitation Services, Department of",Recidivism rate for DC Model youth six months from the date of their release (footnote = measured as a finding of involvement in a new offense).,Percentage,Outcome,Down is Better,Quarterly,16,32.040000,33.330000,35.370000,35.440000,34.300000,46.65%,Not Achieved,COMMITTED YOUTH SERVICES,376
2009,AA0,EOM,"Mayor, Office of the",Number of days it takes to successfully close new cases received by the Mayor�s Correspondence Unit.,Raw Number,Output,Down is Better,Annual,16,,,,20.900000,20.900000,76.56%,Partially Achieved,AGENCY MANAGEMENT SUPPORT,377
2009,AA0,EOM,"Mayor, Office of the",Number of public information events held by the Office of Communications.,Raw Number,Output,Up is Better,Annual,175,,,,308,308, > 100%,Fully Achieved,"MAYOR, OFFICE OF THE",378
2009,AA0,EOM,"Mayor, Office of the",Percent of agency initiatives successfully completed.,Percentage,Outcome,Up is Better,Annual,60,,,,,N/A,No Data,Not Rated Insufficient Data,"MAYOR, OFFICE OF THE",379
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Analytical reports produced to  support Juvenile GunStat sessions.,Percentage,Output,Neutral,Annual,100,,,,100,100,Not Rated B,Baseline Measure,RESEARCH ANLAYSIS AND EVALUATION,380
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Collaboration and Planning,Percentage,Input,Neutral,Annual,100,,,,250,250,Not Rated B,Baseline Measure,COLLABORATION & PLANNING ACROSS AGENCIES,381
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,JUSTIS user friendliness,Percentage,Quality,Up is Better,Annual,95,,,,97.800000,97.800000, > 100%,Fully Achieved,INTEGRATED INFORMATION SYSTEM,382
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Periodic Sessions on GunStats held timely,Percentage,Input,Neutral,Quarterly,100,,,,100,100,Not Rated B,Baseline Measure,INTEGRATED INFORMATION SYSTEM,383
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Reports and evaluations produced,Percentage,Outcome,Neutral,Annual,100,,,,140,140,Not Rated B,Baseline Measure,RESEARCH ANLAYSIS AND EVALUATION,384
2009,FJ0,EOM-CJCC,Criminal Justice Coordinating Council,Satisfaction with JUSTIS experience,Percentage,Quality,Up is Better,Annual,98,,,,97.800000,97.800000,99.79%,Fully Achieved,INTEGRATED INFORMATION SYSTEM,385
2009,RS0,EOM-CNCS,Serve DC,25% annual increase in the number of community groups training in the Neighborhood Corps Academy,Percentage Change Over Time,Demand,Up is Better,Annual,25,,,,,N/A,No Data,Not Rated Insufficient Data,"CITIZEN CORPS, DC",386
2009,RS0,EOM-CNCS,Serve DC,"25% annual increase the number of partnerships based on MOUs, Donation and Grant Agreements and Project Information Forms",Raw Number,Output,Up is Better,Quarterly,323,7,189,140,77,413, > 100%,Fully Achieved,INITIATIVES,387
2009,RS0,EOM-CNCS,Serve DC,Increase the number of AmeriCorps members by 5% per year,Percentage,Output,Up is Better,Annual,5,,,,105,105, > 100%,Fully Achieved,NATIONAL SERVICE,388
2009,RS0,EOM-CNCS,Serve DC,Increase the number of individuals trained in Citizen Corps Programs,Raw Number,Output,Up is Better,Annual,4865,,,,5655,5655, > 100%,Fully Achieved,"CITIZEN CORPS, DC",389
2009,RS0,EOM-CNCS,Serve DC,Increase the number of volunteers engaged in service,Raw Number,Output,Up is Better,Annual,58000,,,,63155,63155, > 100%,Fully Achieved,NATIONAL SERVICE,390
2009,RS0,EOM-CNCS,Serve DC,Number of AmeriCorps grantees in competitive grant portfolio,Raw Number,Output,Up is Better,Quarterly,6,4,0,2,0,6,100%,Fully Achieved,NATIONAL SERVICE,391
2009,RS0,EOM-CNCS,Serve DC,Number of Individuals Trained in CERT,Raw Number,Output,Up is Better,Annual,3665,,,,3838,3838, > 100%,Fully Achieved,"CITIZEN CORPS, DC",392
2009,RS0,EOM-CNCS,Serve DC,Number of grant applications received during grant competitions across all programs,Raw Number,Output,Up is Better,Quarterly,20,8,3,26,25,62, > 100%,Fully Achieved,INITIATIVES,393
2009,RS0,EOM-CNCS,Serve DC,Number of people reached through outreach events organized or participated in,Raw Number,Output,Up is Better,Quarterly,1000,7210,22942,1681,43701,75534, > 100%,Fully Achieved,INITIATIVES,394
2009,RS0,EOM-CNCS,Serve DC,Percent of returned copy of Family Readiness Plans from Commander Ready,Percentage,Output,Up is Better,Quarterly,76,69.980000,89.670000,68.750000,,73.620000,96.87%,Fully Achieved,"CITIZEN CORPS, DC",395
2009,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Number of students served by evidence-based programs,Raw Number,Output,Up is Better,Annual,7000,,,,13025,13025, > 100%,Fully Achieved,"EDUCATION, DEPARTMENT OF",396
2009,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Percent of Ombudsman cases closed within 15 working days,Percentage,Efficiency,Up is Better,Annual,60,,,,61.740000,61.740000, > 100%,Fully Achieved,"EDUCATION, DEPARTMENT OF",397
2009,GW0,EOM-DME,"Deputy Mayor for Education, Office of the",Percent of clients demonstrating satisfaction through Ombudsman customer survey,Percentage,Quality,Up is Better,Annual,80,,,,84.850000,84.850000, > 100%,Fully Achieved,"EDUCATION, DEPARTMENT OF",398
2009,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Number of community economic development meetings held,Raw Number,Efficiency,Up is Better,Annual,16,,,,23,23, > 100%,Fully Achieved,AGENCY MANAGEMENT,399
2009,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Ratio of private funds to public funds leveraged through DMPED projects,Ratio,Efficiency,Up is Better,Annual,3,,,,7.980000,7.980000, > 100%,Fully Achieved,"PLANNING AND ECONOMIC, DEPUTY MAYOR FOR",400
2009,EB0,EOM-DMPED,"Deputy Mayor for Planning and Economic Development, Office of the",Units of affordable housing under construction through DMPED projects/Land Disposition Agreements,Raw Number,Efficiency,Up is Better,Annual,1000,,,,1154,1154, > 100%,Fully Achieved,AFFORDABLE HOUSING/REAL ESTATE DEVE,401
2009,AE0,EOM-OCA,"City Administrator, Office of the",% of agency initiatives successfully completed,Percentage,Outcome,Up is Better,Annual,95,,,,90.320000,90.320000,95.07%,Partially Achieved,CITY ADMINISTRATOR,402
2009,AE0,EOM-OCA,"City Administrator, Office of the",% of agency performance targets (measurements ) met,Percentage,Output,Up is Better,Annual,70,,,,69.300000,69.300000,99.00%,Partially Achieved,CITY ADMINISTRATOR,403
2009,AE0,EOM-OCA,"City Administrator, Office of the",% reduction in the number of occupational injuries,Percentage,Outcome,Down is Better,Annual,0,,,,1.100000,1.100000,No Data,Not Rated Insufficient Data,AGENCY MANAGEMENT SUPPORT,404
2009,AE0,EOM-OCA,"City Administrator, Office of the",Average cost per injury,Dollar Amount,Input,Down is Better,Annual,8588,,,,10695,10695,80.30%,Partially Achieved,AGENCY MANAGEMENT SUPPORT,405
2009,AE0,EOM-OCA,"City Administrator, Office of the",Average lost time per employee due to injury (days),Raw Number,Input,Down is Better,Annual,180,,,,158.850000,158.850000, > 100%,Fully Achieved,AGENCY MANAGEMENT SUPPORT,406
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of Department personnel injured during emergency responses.,Raw Number,Output,Down is Better,Quarterly,10,1,0,1,0,2, > 100%,Fully Achieved,FIELD OPERATIONS,407
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of Department personnel injured during firefighting operations.,Raw Number,Output,Down is Better,Quarterly,100,9,10,9,16,44, > 100%,Fully Achieved,FIELD OPERATIONS,408
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of Department vehicles involved in accidents during emergency responses.,Raw Number,Output,Down is Better,Quarterly,230,32,30,22,21,105, > 100%,Fully Achieved,FIELD OPERATIONS,409
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of background/criminal records checks.,Raw Number,Output,Up is Better,Quarterly,2100,68,57,8,0,133,6.33%,Not Achieved,POLICY AND PLANNING,410
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of individuals trained in CPR programs.,Raw Number,Output,Up is Better,Quarterly,500,111,321,350,568,1350, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,411
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of new AED registrations.,Raw Number,Output,Up is Better,Quarterly,200,62,30,16,10,118,59.00%,Not Achieved,FIRE PREVENTION AND EDUCATION,412
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of peak hour/high risk inspections.,Raw Number,Output,Up is Better,Quarterly,500,237,222,114,301,874, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,413
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of random drug/alcohol screenings.,Raw Number,Output,Up is Better,Quarterly,420,71,43,75,62,251,59.76%,Not Achieved,POLICY AND PLANNING,414
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of scheduled drug/alcohol screenings.,Raw Number,Output,Up is Better,Quarterly,2100,425,526,556,558,2065,98.33%,Partially Achieved,POLICY AND PLANNING,415
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of smoke detector installations.,Raw Number,Output,Up is Better,Quarterly,3500,361,687,435,141,1624,46%,Not Achieved,FIRE PREVENTION AND EDUCATION,416
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of the operational workforce certified as Paramedics.,Raw Number,Output,Up is Better,Annual,280,,,,219,219,78.21%,Partially Achieved,OPERATIONS SUPPORT,417
2009,FB0,FEMS,Fire and Emergency Medical Services,Number of unplanned overtime hours.,Raw Number,Efficiency,Down is Better,Quarterly,102000,20402,27519,24246,39997,112164,90.94%,Partially Achieved,POLICY AND PLANNING,418
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage change in number of all structural fires.,Percentage Change Over Time,Outcome,Down is Better,Quarterly,-5,,,,,-15.780000, > 100%,Fully Achieved,FIELD OPERATIONS,419
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage decrease in 911 usage by Street Calls patients in a cohort.,Percentage,Outcome,Up is Better,Quarterly,30,53.220000,52.270000,64.960000,73.480000,60.980000, > 100%,Fully Achieved,FIELD OPERATIONS,420
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of District of Columbia fire hydrants inspected,Percentage,Output,Up is Better,Annual,100,,,,238.710000,238.710000, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,421
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of arson cases closed with an arrest.,Percentage,Outcome,Up is Better,Quarterly,22,25,15,35.710000,61.760000,32.470000, > 100%,Fully Achieved,FIRE PREVENTION AND EDUCATION,422
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of cardiac arrest patients successfully resuscitated.,Percentage,Outcome,Up is Better,Quarterly,25,,28.330000,22.520000,25.180000,25.410000, > 100%,Fully Achieved,FIELD OPERATIONS,423
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of critical medical calls with paramedic arriving within 8 minutes.,Percentage,Demand,Up is Better,Quarterly,90,88.590000,86.610000,88.930000,88.190000,88.090000,98%,Partially Achieved,FIELD OPERATIONS,424
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of critical medical calls with transport unit arriving within 13 minutes.,Percentage,Demand,Up is Better,Quarterly,90,93.900000,92.990000,93.910000,93.720000,93.630000, > 100%,Fully Achieved,FIELD OPERATIONS,425
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of emergency apparatus in service each day.,Percentage,Efficiency,Up is Better,Quarterly,90,90.040000,90.390000,88.260000,88.260000,89.230000,99.15%,Partially Achieved,OPERATIONS SUPPORT,426
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of emergency apparatus with MDCs implemented.,Percentage,Output,Up is Better,Annual,100,,,,100,100,100%,Fully Achieved,OPERATIONS SUPPORT,427
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of hospital drop times of 30 minutes or less.,Percentage,Efficiency,Up is Better,Quarterly,75,39.300000,39.150000,37.190000,37.190000,38.170000,50.89%,Not Achieved,FIELD OPERATIONS,428
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of patient care reports that are E-PCRs.,Percentage,Output,Up is Better,Quarterly,95,,93.970000,97.640000,99.090000,97, > 100%,Fully Achieved,OPERATIONS SUPPORT,429
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of patients surveyed indicating they were �satisfied� or �very satisfied� with EMS services.,Percentage,Outcome,Up is Better,Quarterly,95,94.100000,92.880000,96.610000,95.530000,95.020000, > 100%,Fully Achieved,ADMINISTRATIVE SUPPORT,430
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of uncertified operational personnel who have obtained EMS certification (of 104 remaining).,Percentage,Output,Up is Better,Quarterly,80,0,0,0,5.770000,1.440000,1.80%,Not Achieved,EMPLOYEE PREPAREDNESS,431
2009,FB0,FEMS,Fire and Emergency Medical Services,Percentage of unfilled appropriated FTEs (vacancy rate).,Percentage,Output,Down is Better,Quarterly,2,8.980000,7.070000,7.070000,7.070000,7.550000,26.50%,Not Achieved,OPERATIONS SUPPORT,432
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage increase in subscribers to AlertDC,Percentage,Output,Up is Better,Quarterly,85,8.060000,151.740000,166.300000,174.940000,125.240000, > 100%,Fully Achieved,PREPAREDNESS AND PROTECTION,433
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of COOP site tests conducted annually that demonstrate full functionality within one hour of activation.,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,INCIDENT AND EVENT MANAGEMENT,434
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of Cabinet members attending one exercise annually,Percentage,Output,Up is Better,Annual,85,,,140.960000,,140.960000, > 100%,Fully Achieved,PREPAREDNESS AND PROTECTION,435
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of DC employees trained in ICS,Percentage,Output,Up is Better,Quarterly,75,0.700000,84.940000,100,100,73.730000,98.31%,Partially Achieved,INCIDENT AND EVENT MANAGEMENT,436
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of cabinet members that have completed NIMS/ICS training,Percentage,Output,Up is Better,Annual,100,,,100,,100,100%,Fully Achieved,INCIDENT AND EVENT MANAGEMENT,437
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of corrective actions from HSEMA-sponsored exercises completed on schedule.,Percentage,Output,Up is Better,Quarterly,100,100,100,,100,100,100.00%,Fully Achieved,HOMELAND SECURITY/EMERGENCY MGMT AGENCY,438
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of new District employees who have created a family emergency plan,Percentage,Output,Up is Better,Quarterly,50,0,0,100,100,30.430000,60.87%,Not Achieved,PREPAREDNESS AND PROTECTION,439
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of successful monthly tests of regional communications systems with NCR EOCs and fusion centers,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100.00%,Fully Achieved,INCIDENT AND EVENT MANAGEMENT,440
2009,BN0,HSEMA,Homeland Security and Emergency Management Agency,Percentage of targeted District households and businesses that receive preparedness materials each year at least once.,Percentage,Output,Up is Better,Annual,100,,,100,,100,100%,Fully Achieved,PREPAREDNESS AND PROTECTION,441
2009,FO0,JGA,Justice Grants Administration,Grant spending at least 95% and no more than 100% of total grant award (%),Percentage,Input,Up is Better,Annual,100,,,,60,60,60%,Not Achieved,JUSTICE GRANTS ADMINISTRATION,442
2009,FO0,JGA,Justice Grants Administration,Grantee request for funds audited and processed within 15 business days (%),Percentage,Output,Up is Better,Quarterly,90,70.830000,84.620000,,,78,86.67%,Partially Achieved,JUSTICE GRANTS ADMINISTRATION,443
2009,FO0,JGA,Justice Grants Administration,Performance measures successfully met by grantees (%),Percentage,Output,Up is Better,Quarterly,75,81.250000,75,,,78.130000, > 100%,Fully Achieved,JUSTICE GRANTS ADMINISTRATION,444
2009,FO0,JGA,Justice Grants Administration,Site Monitoring Visits Completed (%),Percentage,Quality,Up is Better,Annual,100,,,,84,84,84.00%,Partially Achieved,JUSTICE GRANTS ADMINISTRATION,445
2009,FA0,MPD,Metropolitan Police Department,% Change in DC Code Index Violent Crime,Percentage Change Over Time,Outcome,Down is Better,Annual,-5,,,,,-4.520000,91%,Fully Achieved,PATROL SERVICES & SCHOOL SECURITY BUREAU,446
2009,FA0,MPD,Metropolitan Police Department,% change in DC Code Index property crime,Percentage Change Over Time,Outcome,Down is Better,Annual,-5,,,,,0.830000,-16.61%,Not Achieved,PATROL SERVICES & SCHOOL SECURITY BUREAU,447
2009,FA0,MPD,Metropolitan Police Department,% change in the number of email accounts on police district listservs,Percentage Change Over Time,Outcome,Up is Better,Annual,10,,,,,20.650000, > 100%,Fully Achieved,PATROL SERVICES & SCHOOL SECURITY BUREAU,448
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Aggravated Assault,Percentage,Outcome,Up is Better,Annual,55.2,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,449
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Burglary,Percentage,Outcome,Up is Better,Annual,20.6,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,450
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Forcible Rape,Percentage,Outcome,Up is Better,Annual,68.4,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,451
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Larceny - Theft,Percentage,Outcome,Up is Better,Annual,14,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,452
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Motor Vehicle Theft,Percentage,Outcome,Up is Better,Annual,10,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,453
2009,FA0,MPD,Metropolitan Police Department,Clearance Rate for Robbery,Percentage,Outcome,Up is Better,Annual,22.5,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,454
2009,FA0,MPD,Metropolitan Police Department,Homicide clearance rate,Percentage,Outcome,Up is Better,Annual,73.5,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,455
2009,FA0,MPD,Metropolitan Police Department,Percentage of motor vehicle thefts resolved,Percentage,Outcome,Up is Better,Annual,18.9,,,,,N/A,No Data,Not Rated Insufficient Data,INVESTIGATIVE SERVICES BUREAU,456
2009,FA0,MPD,Metropolitan Police Department,"Rate of sustained citizen allegations of police misconduct per 1,000 sworn members",Ratio,Quality,Down is Better,Annual,20.51,,,,10.420000,10.420000, > 100%,Fully Achieved,INVESTIGATIVE SERVICES BUREAU,457
2009,CB0,OAG,"Attorney General, Office of the",# of ex-offender parents assisted,Raw Number,Output,Up is Better,Quarterly,30,26,,9,11,46, > 100%,Fully Achieved,CHILD SUPPORT,458
2009,CB0,OAG,"Attorney General, Office of the",Assist non-custodial parent job applicants,Raw Number,Output,Up is Better,Quarterly,100,,,40,84,124, > 100%,Fully Achieved,CHILD SUPPORT,459
2009,CB0,OAG,"Attorney General, Office of the",Increase in ESRP cases settled,Raw Number,Output,Neutral,Quarterly,25,0,0,0,,0,Not Rated B,Baseline Measure,CIVIL LITIGATION PROGRAM,460
2009,CB0,OAG,"Attorney General, Office of the",Increase in-house genetic testing,Raw Number,Output,Up is Better,Quarterly,30,0,0,0,37,37, > 100%,Fully Achieved,CHILD SUPPORT,461
2009,CB0,OAG,"Attorney General, Office of the",Increase slumlord prosecution,Raw Number,Output,Up is Better,Quarterly,15,4,0,0,0,4,26.67%,Not Achieved,PUBLIC PROTECTION PROGRAM,462
2009,CB0,OAG,"Attorney General, Office of the",Internet safety presentations given to DCPS students,Raw Number,Output,Up is Better,Quarterly,30,6,3,9,5,23,76.67%,Partially Achieved,PUBLIC PROTECTION PROGRAM,463
2009,CB0,OAG,"Attorney General, Office of the",Juvenile cases adjudicated,Raw Number,Output,Up is Better,Quarterly,1100,390,399,428,398,1615, > 100%,Fully Achieved,PUBLIC PROTECTION PROGRAM,464
2009,CB0,OAG,"Attorney General, Office of the",Juveniles referred for rehabilitation,Percentage,Output,Up is Better,Quarterly,91,93.280000,89.550000,89.370000,90.250000,90.590000,99.55%,Partially Achieved,PUBLIC PROTECTION PROGRAM,465
2009,CB0,OAG,"Attorney General, Office of the",Nuisance property matters prosuctions,Raw Number,Output,Up is Better,Quarterly,35,8,13,9,14,44, > 100%,Fully Achieved,PUBLIC PROTECTION PROGRAM,466
2009,CB0,OAG,"Attorney General, Office of the",Rulemaking projects completed,Raw Number,Output,Up is Better,Quarterly,30,10,17,10,14,51, > 100%,Fully Achieved,LEGAL COUNSEL PROGRAM,467
2009,CB0,OAG,"Attorney General, Office of the",Turnover rate of lawyers,Percentage,Output,Down is Better,Annual,13,,,,11.190000,11.190000, > 100%,Fully Achieved,POLICY AND OPERATIONS OVERSIGHT PROGRAM,468
2009,FS0,OAH,"Administrative Hearings, Office of",% of consumer satisfaction surveys with a rating of �Met My Expectations� or �Exceeds My Expectations�,Percentage,Outcome,Up is Better,Quarterly,93,96.150000,94.380000,91.250000,97.300000,94.580000, > 100%,Fully Achieved,CLERK OF COURT,469
2009,FS0,OAH,"Administrative Hearings, Office of",% of hearings reduced due to conducting ADR/Mediation,Percentage,Outcome,Up is Better,Quarterly,2.5,2.680000,1.560000,4.070000,1.320000,2.280000,91.01%,Partially Achieved,JUDICIAL,470
2009,FS0,OAH,"Administrative Hearings, Office of","% of non-default, non-UI case dispositions within 120 days of filing",Percentage,Outcome,Up is Better,Quarterly,75,,,,,N/A,No Data,Not Rated Insufficient Data,JUDICIAL,471
2009,FS0,OAH,"Administrative Hearings, Office of",% of unemployment insurance case dispositions within 90 days of filing,Percentage,Outcome,Up is Better,Quarterly,95,88.730000,83.290000,89.580000,93.860000,89.160000,93.86%,Partially Achieved,JUDICIAL,472
2009,CJ0,OCF,"Campaign Finance, Office of",D.C. Register,Percentage,Output,Up is Better,Quarterly,100,,,,100,100,100%,Fully Achieved,OVERSIGHT SUPPORT SERVICES,473
2009,CJ0,OCF,"Campaign Finance, Office of",Financial Reports,Percentage,Output,Up is Better,Quarterly,100,,,,100,100,100%,Fully Achieved,OVERSIGHT SUPPORT SERVICES,474
2009,CJ0,OCF,"Campaign Finance, Office of",Informal Hearings,Percentage,Output,Up is Better,Quarterly,100,,,,100,100,100.00%,Fully Achieved,OVERSIGHT SUPPORT SERVICES,475
2009,CJ0,OCF,"Campaign Finance, Office of",Interpretative Opinions,Percentage,Output,Up is Better,Quarterly,100,,,,,N/A,No Data,Not Rated Insufficient Data,OVERSIGHT SUPPORT SERVICES,476
2009,CJ0,OCF,"Campaign Finance, Office of",Percent of Interpretative Opinions issued within thirty days,Percentage,Output,Up is Better,Quarterly,100,100,100,,100,100,100%,Fully Achieved,OVERSIGHT SUPPORT SERVICES,477
2009,AT0,OCFO,"Chief Financial Officer, Office of",% of monthly closings completed in 10 days,Percentage,Efficiency,Up is Better,Annual,100,,,,,N/A,No Data,Not Rated Insufficient Data,FINANCIAL OPERATIONS AND SYSTEMS,478
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of CFRC fatality reviews held within six months of notification of death,Percentage,Output,Up is Better,Quarterly,85,90.320000,100,92.860000,94.120000,94.550000, > 100%,Fully Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,479
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of DV fatality reviews held wtihin 3 months of the conclusion of the case prosecution,Percentage,Output,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,480
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of MRDD fatality reviews held within 3 months of receipt of the investigative report from DHS/DDS and determination of the cause and manner of death,Percentage,Output,Up is Better,Quarterly,85,100,60,100,100,90, > 100%,Fully Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,481
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of autopsy reports on homicide cases completed within 60 days,Percentage,Outcome,Up is Better,Quarterly,95,89.740000,67.440000,82.610000,87.180000,81.250000,85.53%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,482
2009,FX0,OCME,"Chief Medical Examiner, Office of the",% of autopsy reports on non-homicide cases completed within 90 days,Percentage,Output,Up is Better,Quarterly,95,80.200000,70.890000,66,82.180000,75.410000,79.37%,Partially Achieved,DEATH INVESTIGATIONS/ CERTIFICATIONS,483
