Fiscal_Year,Agency_Budget_Code,Agency_Acronym,Agency_Full_Name_,Measure_Name,Data_Type_Formula,Measure_Type,Directionality,Frequency,YE_Target,Q1_Actual,Q2_Actual,Q3_Actual,Q4_Actual,YE_Actual,YE_Rating_%,Rating,Budget_Program,OBJECTID
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% of IT Staff Augmentation (ITSA) Spend Awarded to District Certified Business Enterprises (CBEs),Percentage,Outcome,Up is Better,Quarterly,95,96.080000,97.91,98.56,98.38,97.79, > 100%,Fully Achieved,PROGRAM MANAGEMENT OFFICE                         ,1129
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% of calls answered in 30 Seconds,Percentage,Efficiency,Up is Better,Quarterly,80,72,49,61,17,47.29,59.11%,Not Achieved,TECHNOLOGY SUPPORT SERVICES                       ,1130
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% of desktop issue tickets resolved within 4 hours,Percentage,Efficiency,Up is Better,Quarterly,90,92.100000,89.61,94.08,94.31,92.65, > 100%,Fully Achieved,TECHNOLOGY SUPPORT SERVICES                       ,1131
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% of dispatch tickets resolved within SLAs,Percentage,Efficiency,Up is Better,Quarterly,75,85.910000,86.81,94.62,91.01,89.57, > 100%,Fully Achieved,,1132
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% of trained agencies publishing web content items,Percentage,Outcome,Up is Better,Quarterly,60,76.740000,76.74,76.74,76.74,76.74, > 100%,Fully Achieved,APPLICATION SOLUTIONS                             ,1133
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% uptime for all OCTO-supported infrastructure,Percentage,Efficiency,Up is Better,Quarterly,99.99,100,99.6,99.76,99.6,99.74,100%,Partially Achieved,SHARED INFRASTRUCTURE SERVICES                    ,1134
2012,TO0,OCTO,"Chief Technology Officer, Office of the",% uptime for enterprise applications,Percentage,Efficiency,Up is Better,Quarterly,99.9,99.970000,99.98,99.34,99.44,99.68,99.78%,Partially Achieved,,1135
2012,CT0,OCTT,"Cable Television, Office of",Customer Complaints,Percentage,Output,Up is Better,Quarterly,90,108.570000,105.71,107.14,106.41,106.67, > 100%,Fully Achieved,Regulatory,1136
2012,CT0,OCTT,"Cable Television, Office of",Employees training,Raw Number,Output,Up is Better,Semi-annual,560,,284,,417,701, > 100%,Fully Achieved,,1137
2012,CT0,OCTT,"Cable Television, Office of",Number of District students educated in television production,Raw Number,Outcome,Up is Better,Quarterly,45,3,3,79,6,91, > 100%,Fully Achieved,PROGRAMMING,1138
2012,CT0,OCTT,"Cable Television, Office of","Number of PSAs, overview features, and Sketches on DKN",Raw Number,Output,Up is Better,Quarterly,140,34,38,29,23,124,88.57%,Partially Achieved,PROGRAMMING,1139
2012,CT0,OCTT,"Cable Television, Office of","Number of PSAs, overview features, and informational programs",Raw Number,Output,Up is Better,Quarterly,470,145,130,149,150,574, > 100%,Fully Achieved,PROGRAMMING,1140
2012,CT0,OCTT,"Cable Television, Office of",Number of annual visits to cable franchisee customer service centers,Raw Number,Efficiency,Up is Better,Semi-annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1141
2012,CT0,OCTT,"Cable Television, Office of",Number of hours of professional and personal development classes taken by agency employees,Raw Number,Output,Up is Better,Annual,0,,,,,0,No Data,Not Rated Insufficient Data,,1142
2012,CT0,OCTT,"Cable Television, Office of",Number of programs provided for the Mayors social media outlets,Raw Number,Output,Up is Better,Quarterly,40,14,16,14,23,67, > 100%,Fully Achieved,PROGRAMMING,1143
2012,CT0,OCTT,"Cable Television, Office of",Percentage of OCT customer complaints responded to within 48 hours,Percentage,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,,1144
2012,CT0,OCTT,"Cable Television, Office of",Percentage of customer calls answered by Comcast,Percentage,Demand,Up is Better,Quarterly,90,101.920000,103.64,102.69,102.49,102.63, > 100%,Fully Achieved,Regulatory,1145
2012,CT0,OCTT,"Cable Television, Office of",Percentage of customer calls answered by RCN,Percentage,Demand,Up is Better,Quarterly,90,117.240000,108.97,108.12,134.05,116.82, > 100%,Fully Achieved,Regulatory,1146
2012,CT0,OCTT,"Cable Television, Office of",Percentage of customer complaints regarding cable providers outside infrastructures,Percentage,Demand,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,,1147
2012,CT0,OCTT,"Cable Television, Office of",Record and broadcast Council hearings and Mayoral press conferences,Raw Number,Demand,Up is Better,Quarterly,320,105,129,129,56,419, > 100%,Fully Achieved,PROGRAMMING,1148
2012,CT0,OCTT,"Cable Television, Office of",Service Center Visits,Raw Number,Output,Up is Better,Quarterly,6,1,2,2,1,6,100%,Fully Achieved,Regulatory,1149
2012,AC0,ODCA,"Auditor, Office of the District of Columbia","Dollar value of potential savings or increased revenues, and or unsupported costs identified from audits.",Dollar Amount,Outcome,Up is Better,Annual,14,,,,11.6,11.6,82.86%,Partially Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1150
2012,AC0,ODCA,"Auditor, Office of the District of Columbia",Number of Advisory Neighborhood Commissions that receive financial oversight and ministerial duties from the Office of the D.C. Auditor each quarter. ,Raw Number,Efficiency,Up is Better,Quarterly,148,37,37,37,37,148,100%,Fully Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1151
2012,AC0,ODCA,"Auditor, Office of the District of Columbia","Number of financial, performance, and recommendation compliance audit reports issued.",Raw Number,Output,Up is Better,Annual,30,,,,25,25,83.33%,Partially Achieved,"AUDIT, FIN. OVERSIGHT & INVESTIGATIONS",1152
2012,AC0,ODCA,"Auditor, Office of the District of Columbia","Percent of financial, performance and mandatory and compliance audits completed within required time frame.",Percentage,Output,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,AGENCY MANAGEMENT PROGRAM,1153
2012,JR0,ODR,"Disability Rights, Office of","# of DC employees, contractors and grantees receiving ADA Training",Raw Number,Outcome,Up is Better,Quarterly,1070,65,210,529,266,1070,100%,Fully Achieved,DISABILITY RIGHTS,1154
2012,JR0,ODR,"Disability Rights, Office of",# of DC-owned and leased buildings modified for accessibility,Raw Number,Outcome,Neutral,Annual,51,,,,62,62,Not Rated B,Baseline Measure,DISABILITY RIGHTS,1155
2012,JR0,ODR,"Disability Rights, Office of",# of District Facilities assessed for accommodation needs,Raw Number,Outcome,Neutral,Quarterly,92,,,41,51,92,Not Rated B,Baseline Measure,,1156
2012,JR0,ODR,"Disability Rights, Office of",# of Section 508 compliance plans submitted to improve web accessibility,Raw Number,Outcome,Up is Better,Quarterly,0,,,,,0,No Data,Not Rated Insufficient Data,,1157
2012,JR0,ODR,"Disability Rights, Office of",# of Sign Language requests completed,Raw Number,Outcome,Up is Better,Quarterly,1727,88,76,53,1510,1727,100%,Fully Achieved,DISABILITY RIGHTS,1158
2012,JR0,ODR,"Disability Rights, Office of",# of agencies trained on Section 508 and content management.,Raw Number,Outcome,Neutral,Quarterly,0,,,,,0,Not Rated W,Workload Measure,,1159
2012,JR0,ODR,"Disability Rights, Office of",# of agency ADA Compliance Plans completed and being implemented,Raw Number,Outcome,Up is Better,Quarterly,50,,,31,19,50,100%,Fully Achieved,DISABILITY RIGHTS,1160
2012,JR0,ODR,"Disability Rights, Office of",# of reasonable accommodations provided to District Employees,Raw Number,Outcome,Up is Better,Quarterly,31,6,5,11,9,31,100%,Fully Achieved,DISABILITY RIGHTS,1161
2012,JR0,ODR,"Disability Rights, Office of",# of technical assistance calls/complaintsresource requests handled within 30 days,Raw Number,Outcome,Up is Better,Quarterly,509,126,93,89,201,509,100%,Fully Achieved,DISABILITY RIGHTS,1162
2012,JR0,ODR,"Disability Rights, Office of",% of Sign Language Interpretation requests filled within 5 business days from the date of request. ,Percentage,Outcome,Neutral,Quarterly,100,100,100,100,100,100,Not Rated B,Baseline Measure,DISABILITY RIGHTS,1163
2012,JR0,ODR,"Disability Rights, Office of",% of video and audio files posted to new content management system with captioning or written script.,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,,1164
2012,CH0,OEA,"Employee Appeals, Office of",Number of Initial Decisions Issued,Raw Number,Output,Up is Better,Quarterly,200,65,105,176,58,404, > 100%,Fully Achieved,ADJUDICATION,1165
2012,CH0,OEA,"Employee Appeals, Office of",Number of Opinions and Orders Issued,Raw Number,Output,Up is Better,Quarterly,25,10,5,6,10,31, > 100%,Fully Achieved,ADJUDICATION,1166
2012,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Appeal Filed,Raw Number,Output,Neutral,Quarterly,0,46,39,44,139,268,Not Rated W,Workload Measure,ADJUDICATION,1167
2012,CH0,OEA,"Employee Appeals, Office of",Number of Petitions for Review Filed,Raw Number,Output,Neutral,Quarterly,0,6,4,11,9,30,Not Rated W,Workload Measure,ADJUDICATION,1168
2012,CH0,OEA,"Employee Appeals, Office of",Number of Superior Court Case Filings,Raw Number,Output,Neutral,Quarterly,0,0,2,10,6,18,Not Rated W,Workload Measure,ADJUDICATION,1169
2012,CH0,OEA,"Employee Appeals, Office of",Percent of Cases Reversing Agency Decisions,Percentage,Outcome,Neutral,Annual,0,,,,3.22,3.22,Not Rated W,Workload Measure,ADJUDICATION,1170
2012,CH0,OEA,"Employee Appeals, Office of",Percentage of OEA decisions upheld by D.C. Superior Court or D.C. Court of Appeals,Percentage,Outcome,Up is Better,Annual,99,,,,92.59,92.59,93.53%,Partially Achieved,ADJUDICATION,1171
2012,CH0,OEA,"Employee Appeals, Office of",Time Required to Complete Adjudications,Raw Number,Output,Down is Better,Annual,13,,,,15,15,86.67%,Partially Achieved,ADJUDICATION,1172
2012,CH0,OEA,"Employee Appeals, Office of",Time Required to Resolve Petitions for Review,Raw Number,Output,Down is Better,Annual,17,,,,9,9, > 100%,Fully Achieved,ADJUDICATION,1173
2012,HM0,OHR,"Human Rights, Office of",Completion of the inventory involving District government employees adjudicated by a Commission Administrative Law Judge ,Raw Number,Output,Up is Better,Quarterly,5,1,0,3,3,7, > 100%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1174
2012,HM0,OHR,"Human Rights, Office of",Completion of the inventory involving non-District of Columbia cases by an Administrative Law Judge,Raw Number,Output,Up is Better,Quarterly,9,2,2,1,4,9,100%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1175
2012,HM0,OHR,"Human Rights, Office of",Number of Language Access Audits completed yearly,Raw Number,Input,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1176
2012,HM0,OHR,"Human Rights, Office of",Number of backlogged cases at any point in time,Ratio,Efficiency,Down is Better,Quarterly,30,32,26,35,12,26.25, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1177
2012,HM0,OHR,"Human Rights, Office of",Number of directors inquiries,Raw Number,Input,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1178
2012,HM0,OHR,"Human Rights, Office of",Number of discrimination complaints received weekly (average),Raw Number,Demand,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1179
2012,HM0,OHR,"Human Rights, Office of",Number of mediations per week,Raw Number,Efficiency,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1180
2012,HM0,OHR,"Human Rights, Office of","Number of months, on average, that is used as a guideline for completion of Commission cases.",Ratio,Efficiency,Down is Better,Quarterly,18,18,15,18,16,16.75, > 100%,Fully Achieved,COMMISSION ON HUMAN RIGHTS,1181
2012,HM0,OHR,"Human Rights, Office of",Number of new docketed cases per week,Raw Number,Input,Neutral,Annual,0,,,,,0,Not Rated W,Workload Measure,OFFICE OF HUMAN RIGHTS,1182
2012,HM0,OHR,"Human Rights, Office of","Percent of District agencies trained on the requirements of the Language Access Act, submit a Language Access Plan, and report on language access progress ",Percentage,Output,Up is Better,Annual,100,,,,82.35,82.35,82.35%,Partially Achieved,OFFICE OF HUMAN RIGHTS,1183
2012,HM0,OHR,"Human Rights, Office of",Percent of District �covered� agencies launching Language Access E-Learning Programs,Percentage,Output,Up is Better,Quarterly,70,85.290000,91.18,47.06,64.71,72.06, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1184
2012,HM0,OHR,"Human Rights, Office of",Percent of OHR complainants satisfied with the agency�s intake process (measured by post-intake customer satisfaction surveys),Percentage,Quality,Up is Better,Quarterly,92,93.940000,95.89,96.83,98.21,96.12, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1185
2012,HM0,OHR,"Human Rights, Office of",Percent of case reviews with �very good� or higher score,Percentage,Quality,Up is Better,Quarterly,92,,,63.33,55.88,60.64,65.91%,Not Achieved,OFFICE OF HUMAN RIGHTS,1186
2012,HM0,OHR,"Human Rights, Office of",Percent of mediations that lead to settlement agreements,Percentage,Outcome,Up is Better,Quarterly,35,42.860000,44.58,41.38,35.19,40.52, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1187
2012,HM0,OHR,"Human Rights, Office of",Percent of newly filed cases processed within 48 hours of receipt on a business day,Percentage,Output,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1188
2012,HM0,OHR,"Human Rights, Office of",Percent of recommendations for decision on all appeals filed to the Commission under the Criminal Background Check for the Protection of Children Act,Percentage,Output,Up is Better,Quarterly,75,38.710000,93.94,75,0,63.89,85.19%,Partially Achieved,COMMISSION ON HUMAN RIGHTS,1189
2012,HM0,OHR,"Human Rights, Office of",Percent of respondents that answer �very thorough� or better regarding the efficacy of our LA training ,Percentage,Quality,Up is Better,Quarterly,90,,,100,90.48,94.37, > 100%,Fully Achieved,OFFICE OF HUMAN RIGHTS,1190
2012,HM0,OHR,"Human Rights, Office of",Percent of training attendees that respond �very good� or better after completion of training,Percentage,Quality,Up is Better,Quarterly,85,,,76.39,80.77,77.06,90.66%,Partially Achieved,OFFICE OF HUMAN RIGHTS,1191
2012,AD0,OIG,"Inspector General, Office of the",Number of criminal/civil resolutions obtained in Medicaid Fraud Cases.,Raw Number,Output,Up is Better,Quarterly,22,2,2,4,6,14,63.64%,Partially Achieved,LAW ENFORCEMENT AND COMPLIANCE,1192
2012,AD0,OIG,"Inspector General, Office of the",Number of final inspection/evaluation reports issued.,Raw Number,Output,Up is Better,Quarterly,10,1,2,2,5,10,100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1193
2012,AD0,OIG,"Inspector General, Office of the",Percentage of complaints evaluated within ten days.,Percentage,Output,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,LAW ENFORCEMENT AND COMPLIANCE,1194
2012,AD0,OIG,"Inspector General, Office of the",Potential monetary benefits resulting from audits,Dollar Amount,Output,Up is Better,Quarterly,38,31,31,,12.8,74.8, > 100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1195
2012,AD0,OIG,"Inspector General, Office of the",number of final audit report issued (financial/performance).,Raw Number,Output,Up is Better,Quarterly,28,8,7,6,7,28,100%,Fully Achieved,"ACCOUNTABILITY,CONTROL/COMPLIANCE",1196
2012,BZ0,OLA,"Latino Affairs, Office on",Number of Language Access Act covered agencies receiving technical assistance. ,Raw Number,Quality,Up is Better,Quarterly,25,11,14,30,33,88, > 100%,Fully Achieved,ADVOCACY PROGRAM,1197
2012,BZ0,OLA,"Latino Affairs, Office on","Number of Latinos reached at events in Wards 5,6,7 and 8",Raw Number,Output,Up is Better,Quarterly,520,473,473,73,338,1357, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1198
2012,BZ0,OLA,"Latino Affairs, Office on",Number of impressions made through social media sites ,Raw Number,Quality,Up is Better,Annual,1000,,,,2152,2152, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1199
2012,BZ0,OLA,"Latino Affairs, Office on",Percent of clients at non-profits funded by OLA that report satisfactory experiences with programs and personnel.,Percentage,Quality,Up is Better,Annual,80,,,,93.55,93.55, > 100%,Fully Achieved,COMMUNITY RELATIONS & OUTREACH,1200
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Contacts Made (in person or over the phone) with location filmmaking decision-makers to promote the District as a production venue,Raw Number,Output,Up is Better,Quarterly,70,20,9,157,210,396, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1201
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Events/activities aimed at connecting District residents with job and training opportunities,Raw Number,Output,Up is Better,Quarterly,5,2,1,2,0,5,100.00%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1202
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Film and Video Projects Produced in the District,Raw Number,Output,Up is Better,Quarterly,320,82,63,97,78,320,100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1203
2012,TK0,OMPTD,"Motion Pictures and Television, Office of","Filmmakers that Rank the Overall Film Experience in the District as ""Satisfactory"" or ""Very Satisfactory""",Percentage,Quality,Up is Better,Quarterly,90,99,99,99,100,99.25, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1204
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Industry Events or Activities Attended and/or Participated in to Market the District ,Raw Number,Output,Up is Better,Quarterly,4,6,2,3,2,13, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1205
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Motion Picture and Television and Industry Spending in the District,Dollar Amount,Output,Up is Better,Quarterly,20000000,2889486.320000,3253841.25,12641943.75,3472860.94,22258132.26, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1206
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Temporary Job and Training Oppurtunities in the Motion Picture and Television Industry,Raw Number,Output,Up is Better,Quarterly,2250,1399,737,3465,825,6426, > 100%,Fully Achieved,OFFICE OF MOTION PICTURE & TV DEVELOP,1207
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Total Number of Film Permit Fees Collected,Dollar Amount,Outcome,Neutral,Annual,0,,,,103300,103300,Not Rated W,Workload Measure,OFFICE OF MOTION PICTURE & TV DEVELOP,1208
2012,TK0,OMPTD,"Motion Pictures and Television, Office of",Total Number of Film Permits issued ,Raw Number,Outcome,Neutral,Annual,418,,,,418,418,Not Rated B,Baseline Measure,OFFICE OF MOTION PICTURE & TV DEVELOP,1209
2012,BD0,OP,"Planning, Office of",$ of historic homeowner grants issued,Dollar Amount,Output,Up is Better,Annual,230000,,,,246048,246048, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1210
2012,BD0,OP,"Planning, Office of",% change in transit ridership,Percentage,Outcome,Up is Better,Annual,4,,,,2.14,2.14,53.51%,Not Achieved,CITYWIDE PLANNING                                 ,1211
2012,BD0,OP,"Planning, Office of",% change to citizens� access to fresh and healthy food relative to the baseline,Percentage,Outcome,Up is Better,Annual,1,,,,0.47,0.47,47.02%,Not Achieved,CITYWIDE PLANNING                                 ,1212
2012,BD0,OP,"Planning, Office of",% of DC government project applications responded to within 5 business days,Percentage,Efficiency,Up is Better,Quarterly,90,95.120000,96.77,96.23,98.94,97.77, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1213
2012,BD0,OP,"Planning, Office of",% of Dev. Rev. reports that meet the expectations of boards/commissions,Percentage,Outcome,Up is Better,Quarterly,90,92.980000,92.86,93.67,93.85,93.39, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1214
2012,BD0,OP,"Planning, Office of",% of OP small area plans approved by the Council,Percentage,Outcome,Up is Better,Quarterly,90,,,100,,100, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1215
2012,BD0,OP,"Planning, Office of",% of OP-responsible Comp Plan implementation items from the current plan and future amendments that are newly achieved during the fiscal year,Percentage,Efficiency,Up is Better,Quarterly,25,2,,,,26, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1216
2012,BD0,OP,"Planning, Office of",% of customers who have the data and analysis needed to fulfill their role in planning the city & influencing quality neighborhood outcomes,Percentage,Outcome,Up is Better,Quarterly,90,96.500000,98.73,95.16,96.47,96.85, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1217
2012,BD0,OP,"Planning, Office of",% of historic landmark designations without owner objection,Percentage,Outcome,Up is Better,Quarterly,85,100,100,100,100,100, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1218
2012,BD0,OP,"Planning, Office of",% of permit applications reviewed over the counter,Percentage,Efficiency,Up is Better,Quarterly,90,95.670000,97.66,95.54,87.5,93.67, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1219
2012,BD0,OP,"Planning, Office of",% of plans completed in 18 months or less,Percentage,Efficiency,Up is Better,Quarterly,70,,100,,,100, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1220
2012,BD0,OP,"Planning, Office of",% of scheduled monitoring reports as defined in agency monitoring plan completed for each grant award,Percentage,Efficiency,Up is Better,Annual,100,,,,100,100,100.00%,Fully Achieved,,1221
2012,BD0,OP,"Planning, Office of",% of subgrantees budget spent on programmatic costs,Percentage,Efficiency,Up is Better,Annual,65,,,,79.87,79.87, > 100%,Fully Achieved,,1222
2012,BD0,OP,"Planning, Office of",Average cases reviewed per historic preservation staff,Ratio,Output,Up is Better,Quarterly,500,217,,1221,,814, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1223
2012,BD0,OP,"Planning, Office of",Average cases reviewed per zoning review staff,Ratio,Output,Up is Better,Quarterly,20,8.140000,,99,,70.78, > 100%,Fully Achieved,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1224
2012,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Gross Sales and Use Tax.",Percentage,Outcome,Up is Better,Annual,1,,,,9.6,9.6, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1225
2012,BD0,OP,"Planning, Office of","Change in retail indicators relative to the baseline, as measured by change in Retail Trade Employment.",Percentage Change Over Time,Outcome,Up is Better,Annual,0.01,,,,,8.49, > 100%,Fully Achieved,,1226
2012,BD0,OP,"Planning, Office of",Cost of consultant services per plan completed,Dollar Amount,Efficiency,Down is Better,Annual,250000,,,,175953,175953, > 100%,Fully Achieved,REVITALZATN/DESIGN & NEIGHBORHOOD PLANNG          ,1227
2012,BD0,OP,"Planning, Office of","Develop facility plans, identify public-private partnerships or co-location opportunities, and conduct demographic analyses for targeted agencies",Raw Number,Output,Up is Better,Annual,2,,,,2,2,100%,Fully Achieved,CITYWIDE PLANNING                                 ,1228
2012,BD0,OP,"Planning, Office of",Median number of hours needed to successfully complete a mapping request,Raw Number,Efficiency,Down is Better,Annual,2,,,,1.1,1.1, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1229
2012,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in District population,Percentage,Outcome,Up is Better,Annual,1.5,,,,2.24,2.24, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1230
2012,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median household income,Percentage,Outcome,Up is Better,Annual,2,,,,3.65,3.65, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1231
2012,BD0,OP,"Planning, Office of",Positive change in neighb. indicator - Change in median single family home sales price,Percentage,Outcome,Up is Better,Annual,2.5,,,,3.1,3.1, > 100%,Fully Achieved,CITYWIDE PLANNING                                 ,1232
2012,BD0,OP,"Planning, Office of",Use Walkscore to compare DC�s walkability to other US cities,Raw Number,Outcome,Up is Better,Quarterly,1,1,0,0,0,1,100%,Fully Achieved,CITYWIDE PLANNING                                 ,1233
2012,BD0,OP,"Planning, Office of",Wkld: # of permit applications submitted to Historic Preservation staff for approval,Raw Number,Demand,Neutral,Annual,0,,,,4479,4479,Not Rated W,Workload Measure,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1234
2012,BD0,OP,"Planning, Office of",Wkld: # of requests for information (maps and demographics) received,Raw Number,Demand,Neutral,Annual,0,,,,362,362,Not Rated W,Workload Measure,AGENCY MANAGEMENT,1235
2012,BD0,OP,"Planning, Office of",Wkld: # of zoning cases referred to OP,Raw Number,Demand,Neutral,Annual,0,,,,348,348,Not Rated W,Workload Measure,DEVELOPMT REVIEW & HISTORIC PRESERVATION,1236
2012,RK0,ORM,"Risk Management, Office of",Average Cost Per Injury,Ratio,Efficiency,Down is Better,Quarterly,9966.34,4233.290000,4463.83,4345,4223,4316.28, > 100%,Fully Achieved,RISK FINANCING DIVISION,1237
2012,RK0,ORM,"Risk Management, Office of",Average Number Of Days (FY 12 Claimants),Ratio,Outcome,Down is Better,Annual,51.44,,,,26.02,26.02, > 100%,Fully Achieved,RISK FINANCING DIVISION,1238
2012,RK0,ORM,"Risk Management, Office of",Number Of Employees� Participating In the Return �To-Work Program,Raw Number,Outcome,Up is Better,Quarterly,529,126,152,162,143,583, > 100%,Fully Achieved,RISK FINANCING DIVISION,1239
2012,RK0,ORM,"Risk Management, Office of",Number of Environmental and Safety Inspections,Raw Number,Output,Up is Better,Quarterly,615,112,43,174,288,617, > 100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1240
2012,RK0,ORM,"Risk Management, Office of",Number of OSHA complaints received by ORM from District agencies,Raw Number,Demand,Neutral,Annual,0,,,,51,51,Not Rated W,Workload Measure,RISK INDENTIFICATION & ANALYSIS,1241
2012,RK0,ORM,"Risk Management, Office of",Number of insurance claims filed against Captive members,Raw Number,Outcome,Neutral,Annual,0,,,,0,0,Not Rated W,Workload Measure,RISK INDENTIFICATION & ANALYSIS,1242
2012,RK0,ORM,"Risk Management, Office of",Number of insurance inquiries received by ORM from District agencies,Raw Number,Outcome,Neutral,Annual,0,,,,531,531,Not Rated W,Workload Measure,RISK INDENTIFICATION & ANALYSIS,1243
2012,RK0,ORM,"Risk Management, Office of",Number of tort claims filed with ORM,Raw Number,Output,Neutral,Annual,0,,,,1383,1383,Not Rated W,Workload Measure,RISK FINANCING DIVISION,1244
2012,RK0,ORM,"Risk Management, Office of",Number of workers compensation claims filed with ORM,Raw Number,Output,Neutral,Annual,0,,,,1379,1379,Not Rated W,Workload Measure,RISK CONTROL DIVISION,1245
2012,RK0,ORM,"Risk Management, Office of",Overall Average Number of Days Off Work,Ratio,Outcome,Down is Better,Quarterly,1689,1835,1869,1891,1886,1870.25,90.31%,Partially Achieved,RISK FINANCING DIVISION,1246
2012,RK0,ORM,"Risk Management, Office of",Percentage of District Government vendors in compliance with ORM minimum insurance requirements,Percentage,Outcome,Up is Better,Quarterly,100,100,100,100,100,100,100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1247
2012,RK0,ORM,"Risk Management, Office of","Reduce the number of ""How Am I Driving?"" 311 complaint calls (percent decrease and number of complaints)",Percentage,Outcome,Down is Better,Quarterly,15,9.170000,1.61,3.16,5.56,4.89, > 100%,Fully Achieved,RISK INDENTIFICATION & ANALYSIS,1248
2012,RK0,ORM,"Risk Management, Office of",Tort Claims Received,Percentage,Outcome,Up is Better,Quarterly,100,108.730000,158.13,140.13,118.37,125.24, > 100%,Fully Achieved,RISK CONTROL DIVISION,1249
2012,RK0,ORM,"Risk Management, Office of",Total Cost of Public Sector Workers� Compensation Program,Dollar Amount,Efficiency,Down is Better,Quarterly,17000000,5435545.010000,5548535.25,5378896.05,5435545.01,21798521.32,77.99%,Partially Achieved,RISK CONTROL DIVISION,1250
